siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
043835750,00019,04383575000019,O,2011-08-02,,,2024-03-30T13:50:27,true,3,,11,VILLA,GIOT,93220,GAGNY,93032,930321390_B,665371.2745676012,6864978.823983686,2018-12-31,A,,81.10Z,NAFRev2,N
043836691,00014,04383669100014,O,2011-03-31,01,2022,2024-03-30T10:19:49,true,4,,7,RUE,MAZIERE,78000,VERSAILLES,78646,786461880_B,635531.2304341833,6855950.591595737,2023-06-30,A,,81.10Z,NAFRev2,N
043837731,00017,04383773100017,O,2021-02-21,,,2024-03-30T02:49:00,true,3,LAY REP PAR,8,RUE,PIERRE BROSSOLETTE,78220,VIROFLAY,78686,786861035_B,639314.9494309357,6856360.442636849,2008-01-01,A,,81.10Z,NAFRev2,N
043840669,00014,04384066900014,O,1983-11-22,,,2024-03-30T03:18:17,true,2,,217,RUE,DU FAUBOURG SAINT-HONORE,75008,PARIS,75108,751083518_B,648724.4497150482,6864312.326152796,2008-01-01,A,,81.10Z,NAFRev2,N
043845106,00012,04384510600012,O,2021-05-17,,,2024-03-30T06:02:34,true,2,P PAR,13,PLACE,KOSSUTH,75009,PARIS,75109,751095160_B,651604.0397859452,6864175.011242609,2008-01-01,A,,81.10Z,NAFRev2,N
043848415,00014,04384841500014,O,1994-03-21,01,2022,2024-03-30T13:14:23,true,2,,3,RUE,SAINT-AMBROISE,75011,PARIS,75111,751118481_B,654175.5523413214,6862548.369841665,2008-01-01,A,,81.10Z,NAFRev2,O
043856756,00010,04385675600010,O,2012-06-04,,,2024-03-30T13:54:10,true,2,,23,BOULEVARD,FOCH,94170,LE PERREUX-SUR-MARNE,94058,940583565_B,663468.6722038899,6859319.446571524,2008-01-01,A,,81.10Z,NAFRev2,O
043861921,00013,04386192100013,O,1984-02-29,,,2024-03-29T23:34:57,true,2,,31,BOULEVARD,DE BONNE NOUVELLE,75002,PARIS,75102,751021097_B,652237.2765134824,6863562.822203451,2008-01-01,A,,81.10Z,NAFRev2,N
043867050,00015,04386705000015,O,2005-05-04,01,2022,2024-03-30T18:19:45,true,3,,86,RUE,D'AVRON,75020,PARIS,75120,751200610_B,656374.5253280468,6861548.178377392,2008-01-01,A,,81.10Z,NAFRev2,O
043879246,00015,04387924600015,O,2000-07-24,,,2025-02-09T02:07:57,true,3,,1,RUE,GUILLAUME BERTRAND,75011,PARIS,75111,751114390_B,654471.7243205553,6862751.196808385,2016-10-01,A,,81.10Z,NAFRev2,N
043880681,00010,04388068100010,O,2024-07-07,,,2024-03-30T13:49:57,true,2,SCP DEVORT BOURLET,13,PLACE,KOSSUTH,75009,PARIS,75109,751095160_B,651604.0397859452,6864175.011242609,2008-01-01,A,,81.10Z,NAFRev2,N
043900216,00011,04390021600011,O,1992-12-28,01,2022,2024-03-30T08:38:56,true,2,,11,RUE,PORTALIS,75008,PARIS,75108,751087628_B,650093.6960142634,6864387.213016564,2008-01-01,A,,81.10Z,NAFRev2,O
043914902,00010,04391490200010,O,1981-05-11,,,2024-04-25T09:38:10,true,2,,5,RTE,DE BRAY,77520,DONNEMARIE-DONTILLY,77159,,,,2008-01-01,A,,81.10Z,NAFRev2,N
043916659,00014,04391665900014,O,1989-02-14,,,2024-03-30T16:11:21,true,2,,64,CHAUSSEE,DE L'ETANG,94160,SAINT-MANDE,94067,940673170_B,657473.0089110949,6860143.044121644,2008-01-01,A,,81.10Z,NAFRev2,N
043917343,00014,04391734300014,O,1999-10-13,,,2024-03-30T16:20:00,true,2,,39,RUE,CHEVALIER,95160,MONTMORENCY,95428,954280460_B,649853.9947950036,6875065.52315069,2008-01-01,A,,81.10Z,NAFRev2,N
044516912,00019,04451691200019,O,2016-04-10,,,2024-03-30T01:26:48,true,2,,4,RUE,GAMBETTA,32000,AUCH,32013,320131920_B,505084.1932602202,6286105.304423726,2008-01-01,A,,81.10Z,NAFRev2,N
046780052,00026,04678005200026,O,2020-03-21,12,2022,2025-04-06T02:10:35,true,4,ZONE INDUSTRIELLE,,RUE,DU PIC D'ARLET,64400,OLORON-SAINTE-MARIE,64422,64422u710wu_B,406208.2117102279,6239912.21664528,2008-01-01,A,,43.99C,NAFRev2,O
047120092,00011,04712009200011,O,2012-12-23,12,2022,2025-02-02T02:43:10,true,5,MEZZAVIA LOT CARA,,RTE,NATIONALE 199 DE CALVI,20000,AJACCIO,2A004,,,,2008-01-01,A,,16.23Z,NAFRev2,O
049551765,00016,04955176500016,O,2004-04-11,,,2024-03-30T00:35:57,true,3,,49,RUE,DOCTEUR BOUSQUET,63100,CLERMONT-FERRAND,63113,631131390_B,708333.3637534066,6522490.985534766,2009-09-30,A,,81.10Z,NAFRev2,N
049551773,00010,04955177300010,O,1998-11-22,01,2022,2024-03-30T00:08:09,true,2,,,,SUPER BESSE,63610,BESSE ET SAINT ANASTAISE,63038,63038B218_C,,,2008-01-01,A,,81.10Z,NAFRev2,O
049555576,00013,04955557600013,O,1986-11-23,,,2024-03-30T14:01:22,true,3,,,RUE,JEAN ACHARD,63360,GERZAT,63164,631640548_B,711613.7197115831,6525373.756178291,2008-01-01,A,,81.10Z,NAFRev2,N
049558026,00016,04955802600016,O,2009-06-14,,,2024-03-30T12:46:17,true,2,,12,RUE,D'AMBERT,63500,ISSOIRE,63178,631780040_B,719312.5920826626,6494137.588231152,2008-01-01,A,,81.10Z,NAFRev2,N
049559552,00010,04955955200010,O,1983-09-04,,,2024-03-30T10:15:23,true,2,,10,RUE,BEAUMARCHAIS,63000,CLERMONT-FERRAND,63113,631130450_B,706035.6191698569,6519480.151648074,2008-01-01,A,,81.10Z,NAFRev2,N
050923705,00011,05092370500011,O,2017-02-11,,,2024-03-30T18:44:38,true,3,,5,RUE,ANTIGNA,45000,ORLEANS,45234,452340360_B,618081.8701831714,6757251.581960149,2022-01-31,A,,81.10Z,NAFRev2,N
052297645,00013,05229764500013,O,1981-09-29,01,2022,2024-03-30T03:18:57,true,2,,5,RUE,LOUIS XI,37520,LA RICHE,37195,371950210_B,523819.26260553167,6700939.355935434,2008-01-01,A,,81.10Z,NAFRev2,O
054800958,00016,05480095800016,O,2021-06-10,22,2022,2025-02-11T02:29:44,true,4,,2,PLACE,GANTES,13002,MARSEILLE,13202,132023846_B,892263.337758066,6248418.515888753,2008-01-01,A,,46.74B,NAFRev2,O
055200984,01070,05520098401070,O,1987-11-29,11,2022,2025-01-15T02:22:53,false,2,,21,CHEMIN,DES MURIERS,69740,GENAS,69277,692770667_B,854403.7992849024,6514663.759466544,2008-01-01,A,,46.73A,NAFRev2,O
056500465,00077,05650046500077,O,2008-11-01,12,2022,2025-04-01T16:56:25,true,2,ZAC DES PLANS,10,RUE,DE L'ARCELLE,38600,FONTAINE,38169,381690077_B,910371.1168111492,6459452.707235668,2011-01-30,A,,18.12Z,NAFRev2,O
056503097,01107,05650309701107,O,1997-09-29,11,2022,2025-01-31T03:00:33,false,1,,6,RUE,DES FRERES LUMIERE,63100,CLERMONT-FERRAND,63113,631131977_B,709808.7353660725,6520547.002428973,2019-11-01,A,,46.73A,NAFRev2,N
057505638,00031,05750563800031,O,2004-02-01,12,2022,2024-03-30T01:55:42,true,3,ZAC DE L'ILE GABOURD,317,CHEMIN,DES MARINIERS,38340,VOREPPE,38565,385650329_B,905519.2090986487,6468501.015332395,2011-06-30,A,,70.10Z,NAFRev2,O
057813131,00026,05781313100026,O,2022-12-31,41,2022,2025-02-10T02:17:46,true,5,CHATEAU DU THOLONET,,,CHATEAU,13100,LE THOLONET,13109,,,,2008-01-01,A,,36.00Z,NAFRev2,O
057820334,00019,05782033400019,O,2017-04-15,03,2022,2025-01-29T02:13:13,true,4,,12,RUE,GILLIBERT,13005,MARSEILLE,13205,132054095_B,894457.1253132657,6246700.820621696,2008-01-01,A,,46.42Z,NAFRev2,O
058805599,00022,05880559900022,O,2015-06-26,,,2025-03-19T16:21:48,true,1,,20,LOTISSEMENT,LES JARDINS D'AIMERY,13700,MARIGNANE,13054,13054a162_B,878318.82,6259545.2,2020-12-08,A,,88.99B,NAFRev2,N
058806100,00036,05880610000036,O,2010-08-31,12,2022,2025-02-17T02:24:15,false,4,,42,BOULEVARD,EMILE SICARD,13008,MARSEILLE,13208,132083117_B,893671.7710005618,6244157.418561437,2008-01-01,A,COLLEGE DE PROVENCE,85.31Z,NAFRev2,O
059802066,00015,05980206600015,O,1994-12-28,02,2022,2025-02-15T02:23:25,true,5,,52,RUE,TAPIS VERT,13001,MARSEILLE,13201,132018920_B,893192.4860355317,6247312.6290890565,2020-11-23,A,BONNETERIE CENTRALE,46.42Z,NAFRev2,O
059803742,00036,05980374200036,O,2003-04-12,02,2022,2025-01-28T02:59:44,true,5,,11,AVENUE,DE LA TIMONE,13010,MARSEILLE,13210,132109053_B,894838.6251425457,6245885.620362597,2011-09-01,A,,46.69C,NAFRev2,O
060500329,00036,06050032900036,O,2010-12-02,01,2022,2025-01-31T02:17:32,true,6,,601,CHEMIN,DU COURTILET,38210,LA RIVIERE,38338,383380210_B,895822.6732866791,6460881.583977101,2008-01-01,A,,08.12Z,NAFRev2,O
061200226,00035,06120022600035,O,2004-08-31,22,2022,2025-04-03T17:01:29,true,5,,,,ZA MONTEVI,49280,LA TESSOUALLE,49343,,,,2012-12-28,A,COMEC,43.32A,NAFRev2,O
063801377,00043,06380137700043,O,2014-03-04,,,2025-04-06T02:06:23,true,1,,43,RUE,EDMOND ROSTAND,13006,MARSEILLE,13206,132063005_B,893375.7,6245854.66,2024-04-03,A,,68.32A,NAFRev2,N
066201120,01473,06620112001473,O,2015-03-09,03,2022,2025-02-05T02:33:00,false,1,,123,CHEMIN,DE LA SAINT-MARTIN,73190,SAINT-BALDOPH,73225,732250212_B,931000.6017532187,6497643.805432698,2021-05-01,A,DALKIA FROID SOLUTIONS,33.12Z,NAFRev2,O
066305673,00015,06630567300015,O,2012-09-07,,,2024-03-22T15:40:57,true,2,,,RUE,MAVADZANI -KAWENI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,47.89Z,NAFRev2,N
066352253,00026,06635225300026,O,2016-08-08,,,2025-02-03T02:24:00,true,1,MAJICAVO KOROPA,22,RUE,DU COMMERCE,97600,KOUNGOU,97610,97610e39hh4_B,523971.59742148826,8590934.090846214,2013-02-01,A,,47.71Z,NAFRev2,N
067500157,00010,06750015700010,O,2011-11-26,03,2022,2025-02-14T02:13:41,true,4,,1230,ROUTE,DE VALENCE,38160,SAINT-ROMANS,38453,384530870_B,882227.519499355,6448153.413761062,2008-01-01,A,,25.11Z,NAFRev2,O
067800425,03681,06780042503681,O,2006-04-29,,,2025-04-18T11:01:05,true,1,,36,BOULEVARD,DES OCEANS,13009,MARSEILLE,13209,132096618_B,895195.3146417907,6240897.717023113,2009-03-31,A,,81.21Z,NAFRev2,O
067800425,04259,06780042504259,O,2006-11-25,31,2022,2024-03-30T18:28:12,false,1,PA DE LA PORTE DU LITTORAL CEL L101 ZE,,RUE,EDOUARD POTTIER,62500,LEULINGHEM,62504,625040015_B,641750.0874955398,7070194.743816152,2014-07-01,A,,81.21Z,NAFRev2,O
067800425,04796,06780042504796,O,2016-11-20,21,2022,2024-03-30T18:42:54,false,1,ZA LA MOULINE,30,RUE,DES FRERES LUMIERE,33560,CARBON-BLANC,33096,330960405_B,424878.3456536962,6430205.7173003005,2018-10-01,A,,81.21Z,NAFRev2,O
068200930,00029,06820093000029,O,1987-10-13,11,2022,2024-03-22T15:40:57,true,4,,13,RUE,DES MEJUTEAUX,49140,LOIRE-AUTHION,49307,,,,2008-01-01,A,,46.75Z,NAFRev2,O
068201292,00080,06820129200080,O,1994-09-14,,,2024-04-19T05:10:01,true,1,ZONE INDUSTRIELLE,7,RUE,DE LA JEANNAIE,22400,LAMBALLE-ARMOR,22093,,,,2022-11-14,A,,49.41A,NAFRev2,N
069900017,00034,06990001700034,O,1990-09-18,,,2024-03-30T10:29:30,true,3,TERMINAL CONTAINERS,,,GRAVELEAU,13270,FOS-SUR-MER,13039,13039B149_C,,,2008-01-01,A,,52.24A,NAFRev2,N
070200118,00019,07020011800019,O,1996-09-11,32,2022,2025-02-11T02:14:26,true,5,,94,RUE,NATIONALE,49740,LA ROMAGNE,49260,492600220_B,394550.59490248555,6670004.20127125,2008-01-01,A,,25.99B,NAFRev2,O
070500574,00036,07050057400036,O,2018-10-30,11,2022,2025-02-15T02:19:05,true,4,,6,ALLEE,DES MITAILLERES,38240,MEYLAN,38229,382290555_B,917183.8992292124,6460106.380796056,2008-01-01,A,,94.12Z,NAFRev2,O
071500300,00018,07150030000018,O,1984-08-12,02,2022,2025-02-13T02:31:05,true,4,,906,ROUTE,DU COL DES AYES,38570,THEYS,38504,385040200_B,934701.6266331202,6470493.176129702,2008-01-01,A,,43.22A,NAFRev2,O
071805816,00049,07180581600049,O,2024-11-02,,,2025-02-11T02:20:21,true,3,IMMEUBLE LE NORMANDY QUARTIER LES LESQ,69,AVENUE,DU PORT,83270,SAINT-CYR-SUR-MER,83112,831120379_B,918224.7947042165,6234941.746283706,2021-03-01,A,,68.20B,NAFRev2,O
072500945,00034,07250094500034,O,2022-12-31,11,2022,2024-03-30T13:39:53,true,5,ZA LES ILES DU BOURNET,11,RUE,DU DOCTEUR SCHWEITZER,38180,SEYSSINS,38486,384860390_B,911776.463212236,6454680.328181773,2008-01-01,A,,43.31Z,NAFRev2,O
075650218,00458,07565021800458,O,2020-03-15,22,2022,2025-02-18T02:14:51,true,7,,,QUAI,DE L EUROPE,76600,LE HAVRE,76351,763512837_C,,,2013-10-03,A,"AMARSUD,SETPS, TCC LOGISTICS, SEATRUCK,AME (AGENCE",52.29B,NAFRev2,O
076018548,00016,07601854800016,O,1989-07-28,,,2024-03-30T10:13:59,true,3,,16,PLACE,CHARLES ALBERT,73200,ALBERTVILLE,73011,730110350_B,964234.2924798477,6514142.687920035,2008-01-01,A,,68.20B,NAFRev2,N
077320158,00064,07732015800064,O,1986-01-13,03,2022,2025-01-16T02:09:22,true,1,,127,CHEMIN,DU VERNAY,73460,SAINTE-HELENE-SUR-ISERE,73241,732410300_B,957881.9525120568,6506864.808324031,2015-05-22,A,,43.33Z,NAFRev2,O
085580983,02861,08558098302861,O,2017-08-19,02,2022,2024-03-30T16:01:44,false,4,ZAC DES ESCARNOTIERES,,RUE,BLAISE PASCAL,51000,CHALONS-EN-CHAMPAGNE,51108,511080326_B,802590.759210501,6872348.221871329,2012-02-02,A,LE COMPTOIR SEIGNEURIE GAUTHIER,46.73B,NAFRev2,O
086781150,00015,08678115000015,O,1991-09-26,12,2022,2025-01-22T02:47:48,true,4,,,,CHAUFFOUR,45340,AUXY,45018,,,,2008-01-01,A,,10.12Z,NAFRev2,O
087817011,00015,08781701100015,O,2023-09-24,,,2024-03-30T11:13:00,true,2,,29,AVENUE,DU GENERAL CHARLES DE GAULLE,51000,CHALONS-EN-CHAMPAGNE,51108,511081375_B,800450.2705904811,6872999.43838117,2008-01-01,A,,81.10Z,NAFRev2,N
087834156,00017,08783415600017,O,1984-09-23,01,2022,2024-03-30T08:38:28,true,2,,34,RUE,DE CEUX DE LA LIBERATION,51000,CHALONS-EN-CHAMPAGNE,51108,511080515_B,801245.7054616695,6874356.873669014,2008-01-01,A,,81.10Z,NAFRev2,O
093733848,00019,09373384800019,O,1999-07-10,,,2024-03-22T15:40:57,true,2,,,PL,DU MARCHE,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,47.89Z,NAFRev2,N
093735611,00027,09373561100027,O,2011-12-03,,,2024-03-22T15:40:57,false,1,,,PL,DE LA JETEE,97600,MAMOUDZOU,97611,,,,1990-03-09,A,LE 5/5,56.10A,NAFRev2,O
094135670,00019,09413567000019,O,2003-04-07,,,2025-02-03T02:20:26,true,2,PAMANDZI,15,RUE,MAWANA MADI,97615,PAMANDZI,97615,976150854_B,530387.9245318277,8585160.752552114,2008-01-01,A,,49.32Z,NAFRev2,N
096280557,00032,09628055700032,O,2022-12-31,22,2022,2024-03-30T10:17:30,false,4,,,BOULEVARD,DE L'AVIATION,64000,PAU,64445,644450346_B,429949.5888672055,6251091.104889678,2008-01-01,A,EIFFAGE CONSTRUCTION BEARN,41.20B,NAFRev2,O
096820097,00424,09682009700424,O,2010-10-24,03,2022,2024-03-30T01:52:22,false,2,,1,ROUTE,DE SOTTEVAST,50700,VALOGNES,50615,506151072_B,374434.49911284173,6944183.967252581,2011-01-24,A,,46.74B,NAFRev2,O
099380503,00047,09938050300047,O,1997-08-24,,,2024-03-30T19:15:56,false,1,,,,LONGONI,97600,KOUNGOU,97610,97610dvzpo6_B,517895.48420956585,8592191.746620245,2019-10-28,A,,01.50Z,NAFRev2,N
120006077,00016,12000607700016,O,1980-06-23,01,2022,2025-01-20T03:11:15,true,3,,37,QUAI,D'ORSAY,75007,PARIS,75107,751076952_B,649807.8790895407,6862738.35497045,2008-01-01,A,,84.21Z,NAFRev2,N
120020011,02856,12002001102856,O,2003-03-15,01,2022,2024-03-30T11:03:23,false,1,CENTRE DES FINANCES PUBLIQUES,1,RUE,DE LA COMBE,16800,SOYAUX,16374,163740331_B,481519.03468109894,6509493.032755976,2017-11-30,A,DELEGATION DEP DE L'ACTION SOCIALE,84.11Z,NAFRev2,N
120064027,00853,12006402700853,O,1990-09-10,11,2022,2024-03-22T15:40:57,false,1,,,,AEROPORT DEAUVILLE-SAINT GATIEN,14130,SAINT-GATIEN-DES-BOIS,14578,,,,2009-08-01,A,SNA-O - ANTENNE DE DEAUVILLE-SAINT GATIEN,84.13Z,NAFRev2,N
130001712,00137,13000171200137,O,1982-12-26,12,2022,2024-03-30T17:14:31,false,2,CHAGNOLET,17,RUE,DU BILLOT,17139,DOMPIERRE-SUR-MER,17142,171420144_B,384306.5620148033,6572390.641246147,2008-01-01,A,CEI LA ROCHELLE,84.13Z,NAFRev2,O
130003130,00080,13000313000080,O,2025-05-20,,,2024-03-22T15:40:57,false,1,,,,,98600,UVEA WALLIS ET FUTUNA,98613,,,,2008-12-25,A,TRIBUNAL POUR ENFANTS MATA UTU,84.23Z,NAFRev2,N
130004286,00014,13000428600014,O,2015-07-19,12,2022,2024-03-30T02:03:49,true,3,RECTORAT,,,FORT CEPEROU,97300,CAYENNE,97302,97302B008_B,351789.3110568039,545927.9155852796,2008-10-13,A,,85.59A,NAFRev2,O
130004914,00029,13000491400029,O,2000-08-05,02,2022,2024-03-30T01:59:29,true,1,,14,RUE,SAINT-DOMINIQUE,75007,PARIS,75107,751078529_B,650055.3824399592,6862384.825035614,2019-04-15,A,,84.12Z,NAFRev2,O
130004955,00451,13000495500451,O,2014-12-16,,,2024-03-30T10:44:52,false,1,,4,AVENUE,MONTAIGNE,93160,NOISY-LE-GRAND,93051,930511664_B,666727.8070388077,6860321.147579507,2010-09-01,A,SCN COPERNIC,84.11Z,NAFRev2,N
130005481,16420,13000548116420,O,2001-10-08,,,2024-03-30T15:37:24,false,2,SAINT PIERRE,16,RUE,SOEUR CESARINE,97500,SAINT-PIERRE,97502,97502ac20c7_B,563106.7390536598,5181171.581142606,2024-01-01,A,SPM,84.13Z,NAFRev2,N
130005481,16644,13000548116644,O,1980-02-10,21,2022,2024-03-30T15:53:44,false,4,POLE JULES VERNE,3,RUE,DU CAPITAINE HATTERAS,80440,BOVES,80131,801310105_B,655368.018534191,6973734.450098423,2024-01-01,A,DR HDF - IMPLANTATION BOVES,84.13Z,NAFRev2,O
130005481,24986,13000548124986,O,2002-01-30,12,2022,2024-03-22T15:40:57,false,3,,21,RUE,NICOLE,28000,CHARTRES,28085,,,,2024-01-01,A,AFT CHARTRES,84.13Z,NAFRev2,O
130006364,00793,13000636400793,O,2025-06-12,,,2024-03-30T09:11:41,false,1,,5,VOIE,GISELE HALIMI,25000,BESANCON,25056,250562385_B,928641.4713059356,6687431.925137342,2023-04-01,A,,84.13Z,NAFRev2,N
130006711,00100,13000671100100,O,2004-08-13,,,2024-03-30T17:13:59,true,1,PARC TECHNOLOGIQUE DU MONT BERNARD,4,RUE,DOM PIERRE PERIGNON,51000,CHALONS-EN-CHAMPAGNE,51108,511081017_B,800939.73753531,6876012.2001793925,2018-10-01,A,,84.13Z,NAFRev2,O
130007289,00205,13000728900205,O,1986-06-22,11,2022,2024-03-30T02:01:52,false,2,CENTRE DES FINANCES PUBLIQUES,3,RUE,ASPIRANT GERARD BROCHON,40000,MONT-DE-MARSAN,40192,401920132_B,419161.2193141549,6316853.894879702,2022-09-01,A,SERVICE DE GESTION COMPTABLE MONT-DE-MARSAN,84.11Z,NAFRev2,N
130008014,00131,13000801400131,O,2007-04-20,21,2022,2024-03-30T11:24:17,false,1,,13,AVENUE,PIERRE POINT,77127,LIEUSAINT,77251,772511670_B,667434.247064596,6836506.32956825,2017-04-03,A,DD 77 SEINE ET MARNE,84.12Z,NAFRev2,O
130008071,00040,13000807100040,O,1992-05-15,12,2022,2024-03-30T05:38:00,false,3,,,AVENUE,DU MOULIN DE MADAME,07000,PRIVAS,07186,071860622_B,826631.1164580996,6405037.484703839,2016-01-01,A,DD 07 ARDECHE,84.12Z,NAFRev2,O
130009079,00018,13000907900018,O,1987-01-03,12,2022,2024-03-30T05:07:54,true,1,IMMEUBLE ESPADON VOILIER,1,BOULEVARD,JOHN-FITZGERALD KENNEDY,66100,PERPIGNAN,66136,661362762_B,691992.8112236081,6176735.731573518,2010-01-01,A,,84.12Z,NAFRev2,N
130010192,00511,13001019200511,O,2016-12-23,11,2022,2024-03-30T04:27:04,false,2,CENTRE DES FINANCES PUBLIQUES,11,RUE,VAUBAN,64100,BAYONNE,64102,641022450_B,337675.91358540975,6276509.676439287,2022-01-01,A,1ERE BRIGADE DEPART. VERIF. BAYONNE-BIARRITZ,84.11Z,NAFRev2,N
130010200,00124,13001020000124,O,1985-04-27,,,2024-03-30T06:04:55,false,1,CENTRE DES FINANCES PUBLIQUES,14,,GRANDE RUE,18160,LIGNIERES,18127,181270135_B,637165.23286927,6628260.350618865,2010-01-27,A,TRESORERIE DE LIGNIERES,84.11Z,NAFRev2,N
130011034,00852,13001103400852,O,2016-02-27,,,2024-03-30T14:54:19,false,1,,11,RUE,VIS DE SAINT-GILLES,30800,SAINT-GILLES,30258,302581320_B,815605.7372118175,6287521.430811254,2023-01-01,A,ANTENNE SAINT-GILLES - SIP NIMES,84.11Z,NAFRev2,N
130011042,00517,13001104200517,O,1995-08-21,21,2022,2024-03-30T00:00:02,false,3,CITE ADMINISTRATIVE,,RUE,JULES FERRY,33200,BORDEAUX,33063,330634840_B,415162.11251550243,6422479.399685055,2019-01-01,A,SIE BORDEAUX,84.11Z,NAFRev2,N
130011042,00806,13001104200806,O,2013-06-21,12,2022,2024-05-02T13:59:10,false,3,CITE ADMINISTRATIVE,,RUE,JULES FERRY,33200,BORDEAUX,33063,330634840_B,415162.11251550243,6422479.399685055,2024-04-01,A,SERVICE DE PUBLICITE FONCIERE BORDEAUX,84.11Z,NAFRev2,N
130011414,00534,13001141400534,O,2016-09-22,,,2024-03-30T12:08:46,false,1,CENTRE DES FINANCES PUBLIQUES,4,COURS,CHARLES DE GAULLE,17100,SAINTES,17415,174150883_B,418153.9801394171,6522389.451879307,2010-03-31,A,BCR,84.11Z,NAFRev2,N
130011422,00420,13001142200420,O,2022-10-05,11,2022,2024-03-30T18:35:09,false,2,,1,BOULEVARD,DU MARECHAL JUIN,65000,TARBES,65440,654402282_B,461238.1086491546,6242238.2580098305,2020-01-01,A,SERVICE DE GESTION COMPTABLE DE TARBES,84.11Z,NAFRev2,N
130011661,00944,13001166100944,O,1995-05-29,00,2022,2024-03-30T03:22:33,false,1,,17,RUE,DE LA PARLETTE,63000,CLERMONT-FERRAND,63113,631133230_B,709074.0355560865,6519657.242959408,2020-04-16,A,CSRH CLERMONT-FERRAND,84.11Z,NAFRev2,N
130012495,02371,13001249502371,O,1982-05-17,22,2022,2024-03-30T08:42:57,false,1,RGF,16,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS,75102,751026840_B,651691.2346248017,6863223.075228262,2010-09-01,A,CENTRE DE GESTION DES RETRAITES,84.11Z,NAFRev2,N
130012826,00710,13001282600710,O,1985-08-25,03,2022,2024-03-30T16:50:13,false,1,,39,RUE,DES BORDES,71500,LOUHANS,71263,712630130_B,870174.7057770761,6616350.640155894,2022-01-01,A,ANTENNE LOUHANS,84.11Z,NAFRev2,N
130012925,00140,13001292500140,O,1992-11-01,11,2022,2024-03-22T15:40:57,false,1,,133,AV,ROBERT SCHUMAN,44150,ANCENIS-SAINT-GEREON,44003,,,,2010-11-01,A,SERVICE IMPOTS  DES ENTREPRISES D'ANCENIS,84.11Z,NAFRev2,N
130012925,00843,13001292500843,O,1989-07-08,12,2022,2024-03-29T22:41:56,false,2,,2,RUE,EUGENE ORIEUX,44400,REZE,44143,441431251_B,355247.4507967616,6686948.826052753,2020-01-01,A,SERVICE IMPOTS PARTICULIERS REZE,84.11Z,NAFRev2,O
130012925,00983,13001292500983,O,2011-06-05,,,2024-03-22T15:40:57,false,1,CENTRE DES FINANCES PUBLIQUES,133,AV,ROBERT SCHUMAN,44150,ANCENIS-SAINT-GEREON,44003,,,,2023-01-01,A,ANTENNE ANCENIS - SGC NORT/ERDRE,84.11Z,NAFRev2,N
130012990,00045,13001299000045,O,2022-04-10,03,2022,2025-01-15T02:20:18,false,1,,123,,DIGUE DU LARGE,13002,MARSEILLE 2,13202,,,,2010-03-23,A,SCE PHARES BALISES OUEST MEDITERRANEE,84.13Z,NAFRev2,N
130013311,00803,13001331100803,O,2025-01-18,11,2022,2024-03-30T08:16:01,false,1,CENTRE MAYOL,,PL,DE BESAGNE,83000,TOULON,83137,831370874_C,,,2012-12-18,A,DDFIP VAR,84.11Z,NAFRev2,N
130014723,00527,13001472300527,O,1998-06-06,03,2022,2024-03-30T13:01:19,false,1,CENTRE DES FINANCES PUBLIQUES,50,BOULEVARD,GONTRAN  ROYER,19100,BRIVE-LA-GAILLARDE,19031,190312960_B,584375.8857847463,6453099.220489122,2019-10-01,A,BRIGADE CONTROLE ET RECHERCHE,84.11Z,NAFRev2,N
130014731,00397,13001473100397,O,1985-04-02,11,2022,2024-03-22T15:40:57,false,2,,3,RUE,AMIRAL AUGEY DUFRAISSE,24600,RIBERAC,24352,,,,2023-01-01,A,SERVICE DE GESTION COMPTABLE RIBERAC,84.11Z,NAFRev2,N
130017791,01743,13001779101743,O,1997-07-14,,,2024-03-29T22:53:38,false,1,,16,IMPASSE,DE LA NAVIGATION,68170,RIXHEIM,68278,682780541_B,1029142.3388392462,6750045.863725061,2021-07-01,A,DT STR/UT RRS CMI MUL RIXHEIM,84.13Z,NAFRev2,N
130017791,01784,13001779101784,O,1995-02-26,,,2024-03-29T22:35:31,false,1,,2,QUAI,DE SEINE,77430,CHAMPAGNE-SUR-SEINE,77079,770790650_B,684727.090686402,6811109.595079518,2021-07-01,A,DT BS/SGVE UDB 77,84.13Z,NAFRev2,N
130018153,00010,13001815300010,O,1994-08-17,31,2022,2024-03-30T08:10:26,true,1,ESPACE EUROPEEN ENTREPRISE,2,RUE,DE ROME,67300,SCHILTIGHEIM,67447,674471183_B,1047131.7081180287,6844635.476291784,2013-07-01,A,,94.11Z,NAFRev2,O
