siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
043847805,00017,04384780500017,O,2021-05-09,,,2024-03-30T17:42:05,true,2,ARIS REP PAR,142,AVENUE,DE LA REPUBLIQUE,94120,FONTENAY-SOUS-BOIS,94033,940338145_B,660435.9090632653,6861519.800719259,2008-01-01,A,,81.10Z,NAFRev2,O
043858984,00016,04385898400016,O,1988-04-09,,,2024-03-30T15:31:34,true,3,ILLE LE PONT REP PAR,6,RUE,EMILE DUBOIS,75014,PARIS,75114,751143225_B,651376.0233326412,6859264.165198302,2008-01-01,A,,81.10Z,NAFRev2,N
043874734,00015,04387473400015,O,1998-12-02,,,2024-03-30T03:08:18,true,2,,99,RUE,DE SEVRES,75006,PARIS,75106,751068955_B,650183.7659383713,6861162.311243259,2008-01-01,A,,81.10Z,NAFRev2,N
043892702,00010,04389270200010,O,1984-10-12,,,2024-03-30T17:54:34,true,2,,20,AVENUE,LAPLACE,94110,ARCUEIL,94003,940035110_B,651127.2683160673,6856594.345833238,2008-01-01,A,,68.32A,NAFRev2,N
043916543,00010,04391654300010,O,1995-11-03,,,2024-03-30T09:32:26,true,2,,5,RUE,AUBER,75009,PARIS,75109,751090514_B,650869.7114855644,6863739.39364705,2008-01-01,A,,81.10Z,NAFRev2,O
043917038,00010,04391703800010,O,2015-09-19,,,2024-03-30T15:34:34,true,2,NHAC,87,RUE,SARTORIS,92250,LA GARENNE-COLOMBES,92035,920358515_B,644370.423547769,6867619.454288705,2008-01-01,A,,81.10Z,NAFRev2,N
049310139,00016,04931013900016,O,2017-02-05,,,2024-03-30T13:14:14,true,3,,1,RUE,BENJAMIN DELESSERT,17200,ROYAN,17306,173060260_B,385991.8288381945,6510568.555493567,2008-09-30,A,,81.10Z,NAFRev2,N
050955970,00012,05095597000012,O,2002-03-24,01,2022,2024-03-30T05:20:30,true,2,,,RUE,DE LA PRAIRIE,45140,SAINT-JEAN-DE-LA-RUELLE,45285,452850680_B,615521.2748235603,6756472.360265915,2008-01-01,A,,81.10Z,NAFRev2,O
052263456,00015,05226345600015,O,1987-05-20,,,2024-03-30T14:56:32,true,3,,28,PASSAGE,28 RUE BOIS,37000,TOURS,37261,372610629_B,524810.7732907893,6700504.687614794,2015-11-30,A,,81.10Z,NAFRev2,N
052305901,00010,05230590100010,O,2025-03-25,01,2022,2024-03-30T16:19:40,true,2,,7,PLACE,DE L'AMIRAL QUERVILLE,37200,TOURS,37261,372610197_B,526978.1118768221,6699032.7255332805,2008-01-01,A,,81.10Z,NAFRev2,O
054390315,00015,05439031500015,O,2017-02-24,,,2024-03-22T15:40:57,true,2,IMMEUBLE MEGA,,,ZI KAWENI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,86.21Z,NAFRev2,O
054390471,00024,05439047100024,O,2014-09-07,,,2025-01-20T02:54:12,false,1,,,,GARE MARITIME INTERNATIONALE,97615,DZAOUDZI,97608,,,,2012-08-10,A,MARIA GALANTA,50.10Z,NAFRev2,O
054395959,00031,05439595900031,O,1996-02-19,,,2025-02-03T02:16:29,true,1,TSARARANO,405,CHEMIN,GROS PIMENT,97660,DEMBENI,97607,97607lbkw_B,518339.4948644542,8580413.72413734,2019-10-28,A,,49.32Z,NAFRev2,O
054501465,00014,05450146500014,O,2004-06-22,12,2022,2025-02-18T02:10:40,true,4,,103,BOULEVARD,DENFERT-ROCHEREAU,38500,VOIRON,38563,385630380_B,903282.6999407369,6476864.989964395,2008-01-01,A,,24.51Z,NAFRev2,O
055200984,01278,05520098401278,O,2007-03-21,02,2022,2025-01-15T02:30:35,false,2,RUE DU CHATEAU D EAU,,,ZONE DU ROND POINT,50100,CHERBOURG-EN-COTENTIN,50129,,,,2008-01-01,A,,46.73A,NAFRev2,O
056502248,01180,05650224801180,O,2005-08-29,11,2022,2025-02-15T02:13:45,false,1,ZI DU MARIAGE - VOIE C,21,RUE,DES BRUYERES,69330,PUSIGNAN,69285,692850046_B,861589.4974761535,6520392.890561675,2009-05-25,A,,46.73A,NAFRev2,O
056502248,01370,05650224801370,O,2023-10-14,12,2022,2025-02-07T02:15:31,false,1,,,ROUTE,DEPARTEMENTALE 8,30190,BOUCOIRAN-ET-NOZIERES,30046,300460225_B,796489.3938700872,6320343.7303500855,2015-01-01,A,,46.73A,NAFRev2,O
056800659,01088,05680065901088,O,2022-12-31,12,2022,2024-03-30T15:52:58,false,2,ZI DE LA DAME HUGUENOTTE,,RUE,DES FRERES GARNIER,52000,CHAUMONT,52121,521211007_B,856597.5019195036,6781424.9373324495,2008-01-01,A,,43.21A,NAFRev2,O
057505539,00494,05750553900494,O,1999-01-08,,,2024-03-30T04:43:05,false,3,,22,ROUTE,DE LYON,38000,GRENOBLE,38185,381854570_B,913524.8455592899,6458781.375204451,2008-01-01,A,,23.51Z,NAFRev2,N
058201526,00074,05820152600074,O,1989-02-11,,,2024-03-30T09:27:58,false,1,ECOLE VOLTAIRE,4,RUE,DU MORVAN,49100,ANGERS,49007,490075675_B,434303.7681808485,6715398.294263362,2014-01-02,A,,35.11Z,NAFRev2,N
058811670,00114,05881167000114,O,2020-09-24,12,2022,2024-03-30T17:36:10,false,4,,,RUE,DE MONTSERRAT,83200,TOULON,83137,831375315_B,935037.8165882059,6231316.573165928,2008-01-01,A,,68.20A,NAFRev2,O
060200789,00018,06020078900018,O,2003-11-26,12,2022,2025-01-15T02:53:16,true,4,ZONE INDUSTRIELLE,36,BD,DE L'INDUSTRIE ZI,49000,ECOUFLANT,49129,,,,2008-01-01,A,,13.94Z,NAFRev2,O
060801396,00270,06080139600270,O,1996-02-27,NN,2022,2025-01-31T02:43:00,false,4,,,,USINE DE RHODIA CHALAMPE,68490,OTTMARSHEIM,68253,,,,2009-02-25,A,,33.11Z,NAFRev2,O
062201009,00149,06220100900149,O,2000-03-18,22,2022,2025-02-15T02:21:35,false,4,,192,AVENUE,BAUDIN,87000,LIMOGES,87085,870850415_B,564291.3273871886,6525746.070458896,2008-01-01,A,ELIS LIMOUSIN,77.29Z,NAFRev2,O
063502744,00012,06350274400012,O,2010-10-22,11,2022,2025-02-10T02:17:30,true,4,,153,ROUTE,DE BIEVRE,38140,RIVES,38337,383370093_B,894983.2231837094,6476037.514238591,2008-01-01,A,,08.12Z,NAFRev2,O
065200040,00031,06520004000031,O,2023-11-12,12,2022,2025-01-30T02:30:33,true,1,ZI ANGERS BEAUCOUZE,6,RUE,DE LA CLAIE,49070,BEAUCOUZE,49020,490200042_B,426743.12508565886,6712969.890977379,2017-01-09,A,,18.12Z,NAFRev2,O
065500068,00070,06550006800070,O,2018-11-07,12,2022,2025-02-15T02:23:12,true,6,,,RUE,DU PRE DIDIER,38120,FONTANIL-CORNILLON,38170,381700380_B,908599.046574112,6464724.414170194,2019-05-06,A,,46.75Z,NAFRev2,O
066201120,01366,06620112001366,O,1993-09-07,03,2022,2024-03-30T04:15:49,false,1,LES 4 CHEMINS,20,ROUTE,DU PARAPLUIE,15250,NAUCELLES,15140,151400140_B,653963.9140805925,6426826.862082584,2020-02-01,A,,33.12Z,NAFRev2,O
066305277,00015,06630527700015,O,1988-05-26,,,2025-01-15T02:27:10,true,2,KAWENI,,,ZI KAWENI,97600,MAMOUDZOU,97611,,,,2009-09-14,A,,43.12A,NAFRev2,O
066305871,00015,06630587100015,O,2019-12-08,,,2025-02-18T02:19:33,true,4,LOTISSEMENT,71,RUE,HAMZIMAMBE,97640,SADA,97616,976160470_B,510902.9405164624,8578954.238185942,2022-05-10,A,,49.32Z,NAFRev2,O
069200210,01758,06920021001758,O,2020-11-23,12,2022,2025-02-14T02:16:24,false,2,PARC TECHNOPOLES,2,RUE,LOUIS DE BROGLIE,53810,CHANGE,53054,530540275_B,420711.0760967155,6783339.36334825,2019-09-12,A,TGS FRANCE,69.20Z,NAFRev2,O
069502433,00274,06950243300274,O,1992-05-16,11,2022,2024-03-30T07:35:08,false,1,BUREAUPARC III ZAC DE LA GRANDE BORDE,232,RUE,DE LA DECOUVERTE,31670,LABEGE,31254,312540142_B,578945.3869003312,6273113.931923133,2017-05-01,A,,33.20D,NAFRev2,O
070714365,00015,07071436500015,O,2002-06-23,,,2024-03-30T09:09:39,true,3,,27,AVENUE,CAMILLE PELLETAN,13002,MARSEILLE,13202,132021624_B,892680.9824771142,6247823.164039193,2008-01-01,A,,56.30Z,NAFRev2,N
071400030,00012,07140003000012,O,2011-03-08,,,2024-03-30T15:20:14,true,4,,16,RUE,AYMARD DURIVAIL,38160,SAINT-MARCELLIN,38416,384160090_B,882379.4823895283,6452939.567518211,2008-01-01,A,,01.11Z,NAFRev2,N
075650218,00581,07565021800581,O,2009-01-31,03,2022,2024-03-30T09:34:59,false,1,SITE ROUEN-VALLEE DE SEINE LOGISTIQUE,,BOULEVARD,DE L'ILE AUX OISEAUX,76530,GRAND-COURONNE,76319,763190375_B,553469.8037878638,6918482.947635333,2015-01-01,A,,52.29B,NAFRev2,N
076720515,00063,07672051500063,O,1984-05-08,,,2024-03-22T15:40:57,false,3,IMMEUBLE ATLAS,,,LE CORBIER,73300,VILLAREMBERT,73318,,,,2008-01-01,A,,68.20B,NAFRev2,N
077311066,00011,07731106600011,O,2009-05-21,,,2024-03-22T15:40:57,true,3,,,LD,LES DARBELAYS,73710,PRALOGNAN-LA-VANOISE,73206,,,,2008-01-01,A,,47.29Z,NAFRev2,N
086880036,00198,08688003600198,O,1995-08-15,11,2022,2024-03-30T15:35:12,false,4,ZI DE ST COSME,,RUE,JULES VERNE,37520,LA RICHE,37195,371950171_B,520097.5114957286,6700080.973529533,2008-01-01,A,,38.11Z,NAFRev2,O
087380564,00010,08738056400010,O,2019-03-24,02,2022,2024-03-30T12:35:48,true,3,,1,RUE,DE PARIS,45390,PUISEAUX,45258,452581120_B,660667.9193807072,6789469.98184613,2008-01-01,A,,47.73Z,NAFRev2,O
093735116,00019,09373511600019,O,1995-03-10,,,2025-01-22T03:15:45,true,2,,,PL,DU MARCHE COUVERT BOX NUM I 04,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,47.89Z,NAFRev2,N
094121415,00015,09412141500015,O,2005-07-26,,,2024-03-22T15:40:57,true,2,,,PL,DU MARCHE,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,47.89Z,NAFRev2,N
094124252,00019,09412425200019,O,1984-07-16,,,2024-03-22T15:40:57,true,2,,,QUA,ARTISANAL,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,16.29Z,NAFRev2,N
094125242,00019,09412524200019,O,2017-10-04,,,2024-03-22T15:40:57,true,2,,,QUA,CAVANI,97640,SADA,97616,,,,2008-01-01,A,,47.11B,NAFRev2,N
094132818,00017,09413281800017,O,2005-11-23,,,2024-03-22T15:40:57,true,2,,18,RUE,DISPENSAIRE -LABATTOIR,97615,DZAOUDZI,97608,,,,2008-01-01,A,,47.19B,NAFRev2,N
095750097,00016,09575009700016,O,1995-12-27,11,2022,2024-03-30T01:40:01,true,4,,48,RUE,LEON BOURGEOIS,51530,PIERRY,51431,514310146_B,768363.6980075223,6880020.3661383195,2008-01-01,A,,11.02A,NAFRev2,O
095750311,00466,09575031100466,O,2015-09-17,32,2022,2024-03-30T07:12:40,false,4,,19,AVENUE,DE LA PAIX,89100,PARON,89287,892870235_B,719689.1792444806,6787999.0640813615,2008-01-01,A,,27.32Z,NAFRev2,O
096642350,00035,09664235000035,O,2018-08-27,,,2024-03-22T15:40:57,true,1,,,,,51480,CUMIERES,51202,,,,2017-05-01,A,,01.21Z,NAFRev2,N
096820097,00234,09682009700234,O,1993-07-10,11,2022,2024-03-30T01:36:33,false,3,,54,RUE,LAZARE CARNOT,61250,DAMIGNY,61143,611430060_B,484615.0758075549,6820413.693610039,2008-01-01,A,ESPACE BIDAULT CARRELAGE SALLE DE BAINS,46.74B,NAFRev2,O
096970397,00053,09697039700053,O,1997-10-06,,,2024-03-22T15:40:57,true,1,,,,,64190,GURS,64253,,,,2007-10-14,A,,01.19Z,NAFRev2,N
097110456,00056,09711045600056,O,2015-09-19,,,2025-02-04T02:55:06,false,1,,11,RUE,D'ARGENTRE,61500,SEES,61464,614640040_B,491764.2218953331,6837615.070920849,2013-04-01,A,,43.34Z,NAFRev2,N
097380091,00245,09738009100245,O,2000-08-09,,,2024-12-03T09:48:11,false,1,BATIMENT B - RESIDENCE ORLY,,RUE,SIMIN PALAY,65000,TARBES,65440,654403215_B,461187.94,6241452.27,2024-08-30,A,,43.21A,NAFRev2,O
120020011,02732,12002001102732,O,2025-09-20,01,2022,2024-03-30T11:03:24,false,1,,8,RUE,DES MOREAUX,89000,AUXERRE,89024,890244990_B,742229.3799393198,6743854.9058224885,2015-05-11,A,DELEGATION DEP DE L'ACTION SOCIALE,84.11Z,NAFRev2,N
120064019,00124,12006401900124,O,1997-06-21,02,2022,2024-03-30T10:48:14,false,1,,1,RUE,VINCENT AURIOL,13090,AIX-EN-PROVENCE,13001,130013117_B,898069.4095828049,6274066.15733528,2022-01-01,A,SIR SUD-EST,84.13Z,NAFRev2,N
130000789,00011,13000078900011,O,1993-03-26,12,2022,2024-03-30T15:16:43,true,3,PYRAMIDES DU CONSEIL DEPARTEMENTAL,7,ROUTE,DE GUERRY,18000,BOURGES,18033,180332700_B,656161.3904285916,6663704.412664262,2020-01-02,A,,84.12Z,NAFRev2,O
130005481,17345,13000548117345,O,1998-08-02,21,2022,2024-03-30T16:12:51,false,4,,19,AVENUE,LOUIS PASTEUR,97300,CAYENNE,97302,973020600_B,352967.7165063636,546502.3918976279,2024-01-01,A,DR GUYANE,84.13Z,NAFRev2,O
130005481,24267,13000548124267,O,2017-04-09,21,2022,2024-03-30T16:07:24,false,2,,4,ROUTE,D'EGLY,91290,ARPAJON,91021,910210370_B,643894.1948900084,6831891.653956559,2024-01-01,A,AFT ARPAJON,84.13Z,NAFRev2,O
130005481,26130,13000548126130,O,2009-02-09,12,2022,2024-03-22T15:40:57,false,2,,,,SECTION PERINET,97190,LE GOSIER,97113,,,,2024-01-01,A,AFT GOSIER,84.13Z,NAFRev2,N
130005481,26858,13000548126858,O,1981-07-29,,,2024-03-30T16:36:05,false,2,,2,CAR,GIRATOIRE DE KERCHOPINE,56000,VANNES,56260,562601745_C,,,2024-01-01,A,AFT VANNES OUEST DT 56,84.13Z,NAFRev2,N
130006364,00751,13000636400751,O,2024-06-16,21,2022,2024-03-30T08:39:40,false,1,CA CROIX D ARGENT,697,AVENUE,ETIENNE MEHUL,34070,MONTPELLIER,34172,341722083_B,769645.2635202991,6276235.974940627,2019-02-01,A,,84.13Z,NAFRev2,N
130007255,02335,13000725502335,O,2023-04-03,01,2022,2024-03-30T03:37:47,false,1,HOTEL DES IM,,BOULEVARD,DU 8 MAI 1945,59220,DENAIN,59172,591720411_B,728260.7970055054,7025143.69380974,2021-01-01,A,SERVICE NATIONAL DES QUITUS,84.11Z,NAFRev2,N
130008352,00853,13000835200853,O,2013-06-24,,,2024-03-30T03:11:50,false,2,CENTRE DES FINANCES PUBLIQUES,33,RUE,JEANNE MARVIG,31400,TOULOUSE,31555,315554684_B,575958.5176346834,6276585.801543406,2013-12-20,A,BRIGADE REGIONALE FONCIERE CAD,84.11Z,NAFRev2,N
130008535,00010,13000853500010,O,2000-12-03,32,2022,2024-03-30T04:00:07,true,2,ATLANPOLE LA CHANTRERIE,,ROUTE,DE GACHET,44300,NANTES,44109,441093428_B,358392.29885817226,6697370.1778568225,2010-12-26,A,,85.42Z,NAFRev2,O
130010036,01740,13001003601740,O,1990-04-12,,,2024-03-30T14:48:13,false,1,,118,RUE,SERVIENT,69003,LYON,69383,693836765_B,844146.6539823873,6519592.722581716,2024-02-06,A,BCR,84.11Z,NAFRev2,N
130010259,00260,13001025900260,O,1990-06-10,,,2024-07-09T14:29:25,false,1,POLYGONE - BATIMENT A,5,RUE,HINZELIN,57000,METZ,57463,574633376_B,932330.28,6893298.0,2024-07-12,A,UNITE DEPARTEMENTALE DE LA MOSELLE,84.13Z,NAFRev2,N
130010911,00035,13001091100035,O,1998-03-29,,,2024-03-30T01:24:35,false,1,AEROPORT DE PORETTA,,,PORETTA,20290,LUCCIANA,2B148,2b148pmpth0_B,1233478.3432862132,6182471.974285478,2010-01-01,A,INGENIERIE DE L'AVIATION CIVILE,84.13Z,NAFRev2,N
130011075,00822,13001107500822,O,1998-07-05,,,2024-03-30T05:41:16,false,2,IMMEUBLE LE CARRE PLAZA,15,PROMENADE,JEAN ROSTAND,93000,BOBIGNY,93008,930084740_B,659978.3685164951,6867822.206882559,2013-01-01,A,SERVICE PUBLICITE FONCIERE BOBIGNY 3,84.11Z,NAFRev2,N
130011414,00484,13001141400484,O,1987-09-01,00,2022,2024-03-22T15:40:57,false,3,CENTRE DES FINANCES PUBLIQUES,3,RUE,ETCHEBARNE,17320,MARENNES-HIERS-BROUAGE,17219,,,,2021-10-29,A,ANTENNE PERENNE SPF MARENNES,84.11Z,NAFRev2,N
130011653,00396,13001165300396,O,2002-01-15,11,2022,2024-03-30T15:27:00,false,1,,17,RUE,ANATOLE FRANCE,60110,MERU,60395,603950020_B,636957.2952757295,6904171.91967328,2010-04-26,A,SIP DE MERU,84.11Z,NAFRev2,N
130012925,00124,13001292500124,O,1985-08-19,12,2022,2024-03-29T23:25:37,false,1,CENTRE DES FINANCES PUBLIQUES,3,RUE,JEAN SARMENT,44210,PORNIC,44131,441311973_B,312760.2206887859,6681924.031754547,2010-11-01,A,SERVICE DES IMPOTS DES PARTICULIERS DE PORNIC,84.11Z,NAFRev2,N
130013261,00651,13001326100651,O,2013-02-27,,,2024-03-30T02:35:56,false,1,CENTRE DES FINANCES PUBLIQUES,13,RUE,DES DOCTEURS CHARCOT,42100,SAINT-ETIENNE,42218,422182870_B,808895.3532408755,6481184.573520737,2017-10-09,A,SERVICE DE PUBLICITE FONCIERE SAINT-ETIENNE 2,84.11Z,NAFRev2,N
130013311,00886,13001331100886,O,1995-02-18,,,2024-03-30T08:04:35,false,1,CENTRE DES FINANCES PUBLIQUES,92,RUE,DE L' ESTEREL,83600,FREJUS,83061,830610813_B,1003374.1137759867,6266338.314991951,2013-07-19,A,POLE DE CONTROLE ET EXPERTISE FREJUS,84.11Z,NAFRev2,N
130014715,00424,13001471500424,O,2022-05-30,,,2024-03-22T15:40:57,false,1,CENTRE LEON BOYER,18,AV,HECTOR PESCHAUD,15300,MURAT,15138,,,,2022-01-01,A,ANTENNE PERENNE MURAT,84.11Z,NAFRev2,N
130014764,00885,13001476400885,O,2012-12-20,21,2022,2024-03-30T00:21:21,false,2,,38,AVENUE,RHIN ET DANUBE,38100,GRENOBLE,38185,381856035_B,912370.0595027196,6456768.670587005,2017-04-19,A,SIP OISANS-DRAC,84.11Z,NAFRev2,N
130015332,00575,13001533200575,O,2001-06-08,,,2024-03-30T16:54:29,false,1,,14,AVENUE,JULES FERRY,13100,AIX-EN-PROVENCE,13001,130011500_B,898105.539677331,6271963.498269037,2012-01-01,A,UFR ECONOMIE GESTION UNIVERSITE AIX MARSEILLE,85.42Z,NAFRev2,O
130017791,02089,13001779102089,O,2020-04-05,,,2024-03-22T15:40:57,false,1,,,LD,LA HAUTE MOUTIER,08130,SEMUY,08411,,,,2021-01-01,A,DT NE/UTI MEUSE-ARDENNES SEMUY,84.13Z,NAFRev2,N
130017791,02782,13001779102782,O,2016-12-25,,,2024-03-29T22:58:45,false,1,ECLUSE DE SAINT JEAN LES DEUX JUMEAUX,8,RUE,DE L'ECLUSE,77660,SAINT-JEAN-LES-DEUX-JUMEAUX,77415,774150160_B,700386.302681307,6872974.543821733,2022-01-01,A,DT BS/UTI MARNE/JUMEAUX,84.13Z,NAFRev2,N
130018989,00025,13001898900025,O,2005-07-11,21,2022,2024-03-30T15:24:38,false,1,LA CHANTRERIE,,ROUTE,DE GACHET,44300,NANTES,44109,441093428_B,358392.29885817226,6697370.1778568225,2013-12-30,A,SITE DE NANTES,84.13Z,NAFRev2,O
130019821,00011,13001982100011,O,2019-07-13,,,2024-03-30T16:48:59,true,1,HOPITAUX DU MONT BLANC,380,RUE,DE L'HOPITAL,74700,SALLANCHES,74256,742560427_B,982010.1655759623,6543820.233213346,2013-06-21,A,,84.12Z,NAFRev2,N
130020654,00617,13002065400617,O,2002-03-28,,,2024-03-30T15:56:21,false,1,,274,AVENUE,DU PRESIDENT WILSON,93210,SAINT-DENIS,93066,930667275_B,652940.4246153448,6869185.031454141,2014-10-01,A,26EME BRIGADE V.G. OUEST,84.11Z,NAFRev2,N
130020688,00151,13002068800151,O,1984-09-22,,,2025-03-04T11:35:50,false,1,AIRE DE LA VENDEE,,,AUTOROUTE A 83,85210,SAINTE-HERMINE,85223,,,,2015-01-01,A,LOUEUR DE LOCAUX NUS,68.20B,NAFRev2,N
130021728,00238,13002172800238,O,1999-02-10,,,2024-03-30T12:03:57,false,1,,86,RUE,DE L'EXODE,50000,SAINT-LO,50502,505020960_B,401450.7103284598,6897805.676864131,2016-01-01,A,FIM - ENSEIGNEMENT FORMATION,85.59A,NAFRev2,N
130024425,00600,13002442500600,O,1999-05-17,,,2024-03-30T18:15:39,false,1,,,AVENUE,DE LA GRANDE CAVEE,14200,HEROUVILLE-SAINT-CLAIR,14327,143270700_B,457092.96797926817,6905412.3770757,2018-10-29,A,SERVICE LOGEMENT HLM,55.90Z,NAFRev2,N
130027642,00011,13002764200011,O,1982-03-08,,,2024-03-30T02:52:28,true,1,,4,AVENUE,DE LA GARE,48000,MENDE,48095,480950630_B,739956.5511388158,6380451.484251294,2021-01-01,A,,84.11Z,NAFRev2,N
130028103,00021,13002810300021,O,1989-11-01,22,2022,2024-03-30T06:37:13,false,1,,7,BOULEVARD,VAUBAN,59800,LILLE,59350,593508979_B,703643.5616777039,7059988.515681617,2021-01-01,A,LABORATOIRE DE POLICE SCIENTIFIQUE DE LILLE,71.20B,NAFRev2,N
130029937,00013,13002993700013,O,1983-03-02,,,2024-03-22T15:40:57,true,1,EHPAD LES HAUTS D'ARMANCE,,,,10130,ERVY-LE-CHATEL,10140,,,,2021-12-03,A,,84.12Z,NAFRev2,N
130031024,00016,13003102400016,O,1996-01-26,,,2024-03-30T12:42:42,true,1,UCA 67 - ESPACE EUROPEEN ENTREPRISE,2,ALLEE,D'OSLO,67300,SCHILTIGHEIM,67447,674471022_B,1047476.0593196424,6844800.2811611835,1959-10-02,A,,94.11Z,NAFRev2,N
130031610,00053,13003161000053,O,2003-02-05,,,2024-03-30T11:28:57,false,1,,10,SQUARE,DE LA REPUBLIQUE,59410,ANZIN,59014,590140890_B,735590.5202335428,7030556.417269539,2024-01-01,A,COMMISSARIAT,84.24Z,NAFRev2,N
130031842,00029,13003184200029,O,2010-02-13,,,2024-03-30T14:27:00,false,1,,29,AVENUE,CHARLES DE GAULLE,71400,AUTUN,71014,710140740_B,798569.8790913301,6651095.658804578,2024-01-01,A,COMMISSARIAT DE POLICE,84.24Z,NAFRev2,N
160022067,00047,16002206700047,O,2015-02-01,11,2022,2025-01-21T02:53:35,false,3,,351,BOULEVARD,DU PRESIDENT WILSON,33000,BORDEAUX,33063,330637566_B,416043.80651061924,6423406.92716347,2008-01-01,A,BRIG INTERVENTION INTER-REG 3E BRIGADE,84.11Z,NAFRev2,N
171401110,00407,17140111000407,O,2013-04-30,22,2022,2025-01-31T02:56:49,true,5,PALAIS DE JUSTICE,,PLACE,GAMBETTA,14000,CAEN,14118,141183280_B,454740.83079690253,6902998.3539661635,2020-02-01,A,,84.23Z,NAFRev2,O
171801111,00658,17180111100658,O,2025-07-04,01,2022,2024-03-30T03:36:37,false,1,PALAIS DE JUSTICE,,PL,LUCIEN GERMEREAU,36000,CHATEAUROUX,36044,360441797_C,,,2016-11-01,A,CONSEIL DE PRUD'HOMMES,84.23Z,NAFRev2,N
172404311,00091,17240431100091,O,1999-10-23,,,2024-03-30T08:15:43,false,3,,,,LA MADELEINE,24100,BERGERAC,24037,24037B256_C,,,2008-01-01,A,COMMISSION CIRC PRESCOL ELEM,84.12Z,NAFRev2,N
173204314,00020,17320431400020,O,2020-09-17,,,2024-11-20T11:47:39,false,4,,14,AVENUE,DU GENERAL LECLERC,32110,NOGARO,32296,322960460_B,455900.0769283372,6300157.891550966,2024-11-20,A,CENTRE INFORMATION ORIENTATION,85.60Z,NAFRev2,N
173301201,00070,17330120100070,O,2011-01-25,,,2024-03-30T06:54:38,false,5,,209,RUE,DU FAUBOURG DU PONT NEUF,86000,POITIERS,86194,861943500_B,498003.3173271846,6611458.896388074,2020-01-01,A,SAS - CTRE PENITEN. POITIERS VIVONNE,84.23Z,NAFRev2,N
174402305,00430,17440230500430,O,1988-02-01,,,2025-02-17T02:23:34,false,3,,1,ROUTE,DE CUGAND,44190,CLISSON,44043,440430520_B,375304.1564856074,6673744.879219083,2008-01-01,A,RECETTE DES DOUANES ET DROITS INDIRECTS,84.11Z,NAFRev2,N
174901116,00312,17490111600312,O,1988-09-02,01,2022,2025-02-09T02:26:03,false,3,MAISON DE LA JUSTICE,,PLACE,SAINT-MICHEL,49400,SAUMUR,49328,493282290_B,467772.2990653053,6688728.716305953,2008-01-01,A,CONSEIL DE PRUD'HOMMES,84.23Z,NAFRev2,N
175404318,00461,17540431800461,O,2009-03-10,,,2024-03-30T07:57:32,false,3,,,PLACE,JULES COLOMBE,54700,PONT-A-MOUSSON,54431,544310333_B,923600.5582430603,6871626.403103616,2008-01-01,A,CIRC P.A.M. INSP DEPART EDUC,84.12Z,NAFRev2,N
175701119,00125,17570111900125,O,2018-09-17,12,2022,2025-02-03T02:45:15,false,3,,3,RUE,HAUTE PIERRE,57000,METZ,57463,574633300_B,931453.9643404593,6895429.962787556,2008-01-01,A,TRIBUNAL D'INSTANCE TI,84.23Z,NAFRev2,N
176700011,00081,17670001100081,O,2025-05-20,,,2025-02-09T02:14:06,false,3,,10,RUE,DU CHAPITRE,67160,WISSEMBOURG,67544,675440180_B,1061070.1026951578,6893202.366169539,2008-01-01,A,SOUS PREFECTURE,84.11Z,NAFRev2,N
176901502,00086,17690150200086,O,1992-03-28,22,2022,2024-03-30T17:14:33,false,3,,7,RUE,JEANNE HACHETTE,69003,LYON,69383,693833850_B,844735.6355362238,6518520.540960291,2008-01-01,A,FORT MONTLUC,84.24Z,NAFRev2,N
177501517,01068,17750151701068,O,2015-05-18,,,2024-03-30T07:58:08,false,1,,12,RUE,CARPEAUX,75018,PARIS,75118,751181567_B,651057.7915460516,6865908.5657048505,2008-12-31,A,BSPP - 1ER GPT - 20 COMPAGNIE,84.25Z,NAFRev2,N
177504305,00091,17750430500091,O,2015-08-17,42,2022,2025-01-14T02:22:21,false,3,MAISON DES EXAMENS,7,RUE,ERNEST RENAN,94110,ARCUEIL,94003,940033150_B,651121.2283457491,6856714.264032384,2008-01-01,A,S.I.E.C.,84.12Z,NAFRev2,N
177504313,00699,17750431300699,O,2018-12-20,,,2024-03-30T07:43:14,false,3,,8,RUE,PIERRE FONCIN,75020,PARIS,75120,751207430_B,656700.8118682076,6863643.2710554255,2008-01-01,A,COMMISSION CIRC-PRESCO ELEM,84.12Z,NAFRev2,N
