siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
130005481,10126,13000548110126,O,2008-08-29,22,2022,2024-03-30T15:27:07,false,5,,91,AVENUE,EDOUARD MICHELIN,63100,CLERMONT-FERRAND,63113,631131650_B,708666.6746218723,6520110.629897306,2024-01-01,A,DR C FERRAND DT 63 03 15 PLAT,84.13Z,NAFRev2,O
130005481,20919,13000548120919,O,2009-02-16,12,2022,2024-03-22T15:40:57,false,2,,71,RUE,D AUNAY,14500,VIRE-NORMANDIE,14762,,,,2024-01-01,A,AFT DE VIRE,84.13Z,NAFRev2,O
130005481,21313,13000548121313,O,2001-06-24,21,2022,2024-03-30T16:36:29,false,2,,2,ALL,DE LA CALYPSO,86280,SAINT-BENOIT,86214,862141106_C,,,2024-01-01,A,AFT POITIERS GRAND LARGE,84.13Z,NAFRev2,O
130005481,23392,13000548123392,O,1998-09-01,12,2022,2024-03-30T16:05:00,false,2,,2,AVENUE,D'ALSACE,91940,LES ULIS,91692,916920020_B,639206.5883827459,6843268.483212024,2024-01-01,A,AFT LES ULIS,84.13Z,NAFRev2,O
130006372,00010,13000637200010,O,1995-10-04,52,2022,2024-03-30T00:40:40,true,2,,2,RUE,DU MAUPAS,87000,LIMOGES,87085,870853450_B,565352.0385620387,6527177.7920976225,2009-07-12,A,SIEGE ASP LIMOGES,84.13Z,NAFRev2,O
130006570,00076,13000657000076,O,2012-03-02,03,2022,2024-03-30T13:31:17,false,1,,100,AVENUE,WINSTON CHURCHILL,62000,ARRAS,62041,620414310_B,681494.1410556596,7022543.574144267,2016-01-01,A,UNITE DEPARTEMENTALE DE L'ARTOIS - SITE D'ARRAS,84.13Z,NAFRev2,O
130008097,00029,13000809700029,O,1991-06-10,,,2024-03-30T02:31:57,false,1,,38,BOULEVARD,DE L'AYROLLE,12100,MILLAU,12145,121450170_B,706127.178132593,6333025.705307537,2011-01-01,A,,94.11Z,NAFRev2,O
130008352,01109,13000835201109,O,1984-01-04,11,2022,2024-03-30T03:30:56,false,1,,15,PLACE,OCCITANE,31000,TOULOUSE,31555,315556350_B,574845.5643474995,6279421.0614502225,2019-10-07,A,PAIERIE REGIONALE DE L'OCCITANIE,84.11Z,NAFRev2,N
130008386,01370,13000838601370,O,2003-11-28,,,2024-03-30T10:55:33,false,1,,80,ROUTE,DES LUCIOLES,06560,VALBONNE,06152,061520195_B,1026678.5195327138,6287833.973601337,2020-07-03,A,ANTENNE DE VALBONNE - PCE D'ANTIBES,84.11Z,NAFRev2,N
130008410,01360,13000841001360,O,1986-10-23,12,2022,2024-03-30T12:44:44,false,2,,7,RUE,LOUIS ARMAND,62300,LENS,62498,624982224_B,688304.9525059769,7037655.432603021,2021-01-01,A,SERVICE DE GESTION COMPTABLE DE LENS,84.11Z,NAFRev2,N
130008410,01576,13000841001576,O,2005-01-15,,,2024-03-30T13:11:56,false,1,,26,RUE,D'AUMONT,62200,BOULOGNE-SUR-MER,62160,621600995_B,601996.0712077772,7070528.024680697,2023-01-01,A,TRSORERIE BOULOGNE-SUR-MER HOSPITALIER,84.11Z,NAFRev2,N
130008451,00655,13000845100655,O,2024-04-05,12,2022,2024-03-30T15:34:24,false,1,CENTRE DES FINANCES PUBLIQUES,39,AVENUE,CARNOT,91100,CORBEIL-ESSONNES,91174,911740810_B,661539.5909969477,6834491.132132976,2009-12-21,A,SIE DE CORBEIL,84.11Z,NAFRev2,N
130010028,00350,13001002800350,O,2023-12-04,21,2022,2024-03-30T13:18:28,false,3,CENTRE DES FINANCES PUBLIQUES,,PL,DU HUIT MAI,14100,LISIEUX,14366,143660710_C,,,2012-12-13,A,SIP DE LISIEUX,84.11Z,NAFRev2,N
130010184,00906,13001018400906,O,2022-11-28,,,2024-03-30T04:40:10,false,1,,3,RUE,DU PENHER,56400,AURAY,56007,560071030_B,251174.16927195626,6746918.165152747,2023-01-01,A,POLE RECOUVREMENT SPECIALISE MORBIHAN,84.11Z,NAFRev2,N
130010226,00673,13001022600673,O,2021-06-04,11,2022,2024-03-22T15:40:57,false,1,CENTRE DES FINANCES PUBLIQUES,155,RUE,SIMONE VEIL,85100,LES SABLES D'OLONNE,85194,,,,2019-01-01,A,SERVICE IMPOTS DES ENTREPRISES LES SABLES D'OLONNE,84.11Z,NAFRev2,O
130011075,00699,13001107500699,O,2011-10-12,12,2022,2024-03-30T04:59:10,false,2,5 - 7 - CENTRE DES FINANCES PUBLIQUES,5,RUE,EMILE CORDON,93400,SAINT-OUEN-SUR-SEINE,93070,930703140_B,651319.0177087274,6868274.998495056,2019-01-01,A,SIP SAINT-OUEN-SUR-SEINE,84.11Z,NAFRev2,N
130011661,00670,13001166100670,O,2015-11-01,01,2022,2024-03-30T03:22:31,false,1,CENTRE DES FINANCES PUBLIQUES,3,BOULEVARD,LEON BLUM,63500,ISSOIRE,63178,631780904_B,719714.2939876833,6493138.379634251,2010-04-27,A,CDIF ISSOIRE,84.11Z,NAFRev2,N
130012495,02082,13001249502082,O,2008-08-07,,,2024-03-30T08:42:57,false,2,,6,RUE,PAGANINI,75020,PARIS,75120,751206994_B,656867.3929958767,6861385.586985106,2013-01-01,A,SERVICE PUBLICITE FONCIERE PARIS 9,84.11Z,NAFRev2,N
130012834,00797,13001283400797,O,2008-11-22,21,2022,2024-03-30T11:58:01,false,2,,20,QUAI,HIPPOLYTE ROSSIGNOL,77000,MELUN,77288,772880900_B,674479.3323865468,6826221.5241622515,2015-01-01,A,SIE MELUN,84.11Z,NAFRev2,N
130012859,00414,13001285900414,O,1994-03-06,,,2024-03-30T04:40:05,false,2,,2,AVENUE,BERNARD HIRSCH,95000,CERGY,95127,951270036_B,632654.2376874632,6881920.945119198,2013-01-01,A,SERVICE PUBLICITE FONCIERE CERGY-PONTOISE 4,84.11Z,NAFRev2,N
130012909,00565,13001290900565,O,1999-04-10,21,2022,2024-03-30T16:37:03,false,2,,12,RUE,COEHORN,68100,MULHOUSE,68224,682241691_B,1024813.7196465903,6748659.074981283,2019-01-01,A,SIP MULHOUSE,84.11Z,NAFRev2,N
130012917,00519,13001291700519,O,1993-07-16,,,2024-03-30T02:13:38,false,1,CENTRE DES FINANCES PUBLIQUES,2,AVENUE,DU 8 MAI 1945,12000,RODEZ,12202,122021042_B,666290.2894273578,6362163.111726483,2017-03-02,A,SPF RODEZ 2,84.11Z,NAFRev2,N
130014756,00915,13001475600915,O,1997-05-20,,,2024-03-30T13:19:08,false,1,CENTRE DES FINANCES PUBLIQUES,3,RUE,MARIE CURIE,74100,ANNEMASSE,74012,740120816_B,950789.8057539411,6570931.779065749,2023-01-01,A,ANTENNE PROVISOIRE ANNEMASSE - SIE THONON,84.11Z,NAFRev2,N
130014939,00651,13001493900651,O,2017-10-20,12,2022,2024-03-30T05:18:26,false,2,LE COLBERT,32,PLACE,DU COLOMBIER,35000,RENNES,35238,352382070_B,351879.3882894468,6788523.706965645,2022-09-01,A,SERVICE DE GESTION COMPTABLE RENNES,84.11Z,NAFRev2,N
130016199,00015,13001619900015,O,1996-11-08,00,2022,2024-03-30T03:59:28,true,1,FACULTE DE MEDECINE,7,BOULEVARD,JEANNE D'ARC,21000,DIJON,21231,212314550_B,856002.187804832,6693065.830753651,2006-06-19,A,,84.12Z,NAFRev2,O
130017635,00017,13001763500017,O,1993-06-14,,,2024-03-30T01:44:28,true,1,,12,BOULEVARD,DOCTEUR CHANTEMESSE,43000,LE PUY-EN-VELAY,43157,431570720_B,768980.7795024426,6439393.899551244,2012-10-29,A,,84.12Z,NAFRev2,N
130017791,02931,13001779102931,O,2010-02-05,,,2024-03-29T23:27:45,false,1,,14,FAUBOURG,DE DAMMARIE,45230,CHATILLON-COLIGNY,45085,450850320_B,688532.212263765,6746387.382482211,2023-01-01,A,DT CB/ UTI VAL DE LOIRE / CHATILLON,84.13Z,NAFRev2,N
130018039,00029,13001803900029,O,1982-07-06,,,2024-03-30T14:35:26,false,1,CTRE HOSPITALIER HAUTE COMTE,2,FAUBOURG,SAINT ETIENNE,25300,PONTARLIER,25462,254621730_B,955712.1194652678,6649981.544751299,2013-02-04,A,SITE DE PONTARLIER,84.12Z,NAFRev2,N
130019490,00015,13001949000015,O,2005-06-18,01,2022,2024-03-30T08:48:11,true,1,TOUR PASCAL B,5,PLACE,DES DEGRES,92800,PUTEAUX,92062,920622530_B,643964.1138458444,6865827.756079572,2014-04-02,A,,84.11Z,NAFRev2,O
130020654,00591,13002065400591,O,1992-09-05,,,2024-03-30T15:31:42,false,1,,274,AVENUE,DU PRESIDENT WILSON,93210,SAINT-DENIS,93066,930667275_B,652940.4246153448,6869185.031454141,2014-10-01,A,24EME BRIGADE V.G. OUEST,84.11Z,NAFRev2,N
130021728,00220,13002172800220,O,1992-06-19,,,2024-03-30T13:06:06,false,1,AERODROME FLERS ST PAUL,,RTE,DE GRANVILLE,61100,LA LANDE PATRY,61218,612180031_C,,,2016-01-01,A,FIM - ENSEIGNEMENT FORMATION,85.59A,NAFRev2,N
130022478,00601,13002247800601,O,2007-01-04,,,2024-03-30T06:56:25,false,1,,,QUAI,DE LATTRE DE TASSIGNY,66000,PERPIGNAN,66136,661361316_B,691047.7418757115,6177556.1252960805,2017-01-01,A,CCIT PERPIGNAN ET PYRENEES-ORIENTALES,94.11Z,NAFRev2,O
130022478,00676,13002247800676,O,1983-05-16,02,2022,2024-03-22T15:40:57,false,1,,5,,ESPACE PEGOT,31800,SAINT-GAUDENS,31483,,,,2019-07-01,A,CCI DE HAUTE GARONNE -  ANTENNE DU COMMINGES,94.11Z,NAFRev2,N
130022809,00185,13002280900185,O,1992-08-07,,,2025-02-04T02:14:50,false,1,,2,RUE,DE BREST,35000,RENNES,35238,352381190_B,351324.1825400387,6789468.325092983,2022-09-01,A,FERRANDI,85.59B,NAFRev2,N
130023567,00014,13002356700014,O,2009-09-17,,,2024-03-30T12:09:12,true,1,,47,RUE,ARISTIDE BRIAND,61200,ARGENTAN,61006,610060070_B,478271.4734626181,6853848.283658294,2017-08-16,A,,84.12Z,NAFRev2,N
130024433,00216,13002443300216,O,2007-09-23,01,2022,2024-03-30T07:49:33,false,1,,,RUE,GASTON DEFFERRE,90000,BELFORT,90010,900101075_B,989244.4256371022,6733596.023590258,2019-01-01,A,RESIDENCE UNIVERSITAIREJ P SARTRE,55.90Z,NAFRev2,N
130025026,00019,13002502600019,O,2009-07-09,,,2024-03-30T12:14:50,true,1,,95,AVENUE,DE FRANCE,75013,PARIS,75113,751133796_B,654307.8397430476,6858983.783652534,2012-04-30,A,,84.12Z,NAFRev2,N
130025810,00032,13002581000032,O,1993-05-03,12,2022,2024-03-29T23:09:01,false,1,ESPACE CLAUDE MONET,2,PLACE,JEAN NOUZILLE,14000,CAEN,14118,141184137_B,455940.0769226096,6901035.843374442,2021-01-01,A,DRAJES,84.12Z,NAFRev2,N
130025919,02045,13002591902045,O,1991-03-22,02,2022,2024-03-30T02:00:17,false,1,QUARTIER STE ANNE - BATIMENT SECUR,348,CHEMIN,DU PONT BLANC,84270,VEDENE,84141,841410410_B,851395.3114412695,6321695.523779149,2020-01-01,A,OFB SERVICE DEPARTEMENTAL DU VAUCLUSE,84.13Z,NAFRev2,N
130025919,02540,13002591902540,O,2019-05-22,,,2024-03-30T02:00:22,false,1,,44,AVENUE,LOUIS PASTEUR,97300,CAYENNE,97302,973020600_B,353271.907168392,546562.7087304092,2020-01-01,A,OFB DIRECTION REGIONALE OUTRE-MER,84.13Z,NAFRev2,N
130027246,00011,13002724600011,O,2012-12-15,,,2024-03-22T15:40:57,true,1,,,RUE,DU 30EME REG INFANTERIE,74000,ANNECY,74010,,,,2021-01-01,A,,84.11Z,NAFRev2,N
130027980,00015,13002798000015,O,1989-04-18,12,2022,2024-03-30T15:55:39,true,1,,28,RUE,DU FAUBOURG DE BOURGOGNE,45000,ORLEANS,45234,452340949_B,619497.0429130124,6756203.625959092,2021-01-01,A,CMAR CENTRE VAL-DE LOIRE,94.11Z,NAFRev2,N
130029507,00022,13002950700022,O,2013-08-11,32,2022,2024-03-30T16:51:04,false,2,6 A 8,6,RUE,EUGENE OUDINE,75013,PARIS,75113,751133430_B,654175.0278860009,6858611.659635484,2022-01-06,A,DRAJES SDJES,84.12Z,NAFRev2,O
130029747,00222,13002974700222,O,2025-06-26,,,2024-03-30T09:35:32,false,1,,,CHEMIN,DE LA CENSIVE DU TERTRE,44300,NANTES,44109,441097880_B,355734.6757367271,6692475.82563616,2021-10-04,A,SERVICE UNIVERSITAIRE DES LANGUES,85.42Z,NAFRev2,N
130031354,00017,13003135400017,O,2004-05-17,,,2024-03-30T03:00:50,true,1,CAF,8,AVENUE,DU 6 JUIN,14000,CAEN,14118,141186920_B,455176.0937895628,6903356.331695661,2022-11-25,A,,84.12Z,NAFRev2,N
130031693,00257,13003169300257,O,2010-10-13,,,2024-03-30T09:41:44,false,1,,1,RUE,DE PARME,54500,VANDŒUVRE-LES-NANCY,54547,545470509_B,933610.833350084,6844714.645365749,2024-01-01,A,POSTE DE POLICE,84.24Z,NAFRev2,N
171301203,00450,17130120300450,O,1981-02-20,03,2022,2024-03-22T15:40:57,false,1,CTRE PENITENTIAIRE,,LD,CANAVAGGIO,20290,BORGO,2B042,,,,2008-01-01,A,SCE PENITENT INSERTION PROBATION,84.23Z,NAFRev2,N
171304314,00288,17130431400288,O,2008-02-14,,,2024-03-30T07:34:58,false,3,,26,RUE,KLEBER,13003,MARSEILLE,13203,132035002_B,892745.0797923973,6248279.069311798,2008-01-01,A,IDAES ZONE SUD,84.12Z,NAFRev2,N
174200014,00010,17420001400010,O,2017-09-09,31,2022,2024-03-30T10:50:02,true,6,,2,RUE,CHARLES DE GAULLE,42000,SAINT-ETIENNE,42218,422181770_B,808382.1501922428,6483479.170252111,2013-07-22,A,PREFECTURE DE DEPARTEMENT LOIRE,84.11Z,NAFRev2,O
174402305,00422,17440230500422,O,2003-09-10,,,2025-02-13T02:26:42,false,3,,10,RUE,COLLINEAU,85110,CHANTONNAY,85051,850510200_B,390777.4371141802,6628784.700058148,2008-01-01,A,RECETTE DES DOUANES ET DROITS INDIRECTS,84.11Z,NAFRev2,N
175908052,00475,17590805200475,O,1997-11-08,11,2022,2024-03-30T18:23:54,false,1,CITE ADMINISTRATIVE,,PLACE,DE LA PREFECTURE,50000,SAINT-LO,50502,505022440_B,401122.602162727,6898435.799899784,2017-09-01,A,26E BRIGADE REGIONALE VERIF. SAINT-LO,84.11Z,NAFRev2,N
176301117,00071,17630111700071,O,2005-09-25,21,2022,2025-01-14T02:18:59,false,4,,30,PLACE,DU BREUIL,43000,LE PUY-EN-VELAY,43157,431570350_B,769598.2069316932,6438486.671990032,2020-01-01,A,TRIBUNAL JUDICIAIRE DU PUY EN VELAY,84.23Z,NAFRev2,N
176601318,00064,17660131800064,O,1999-02-21,12,2022,2024-03-30T07:36:53,false,4,IMMEUBLE LE POLE,158,AVENUE,GEORGES GUYNEMER,66100,PERPIGNAN,66136,661362300_B,692445.9618664838,6176443.448358288,2023-01-13,A,UEMO PERPIGNAN SUD,88.99A,NAFRev2,N
177501525,00089,17750152500089,O,1983-08-04,,,2024-03-30T09:23:08,false,3,,3,RUE,DE LUTECE,75004,PARIS,75104,751045855_B,652036.3565426983,6861870.91509555,2008-01-01,A,SERVICE DES CONTRAINTES,84.24Z,NAFRev2,N
177501525,00113,17750152500113,O,2012-06-20,,,2024-03-30T09:32:03,false,3,,62,RUE,DE BRETAGNE,75003,PARIS,75103,751031275_B,653193.9699053189,6862769.720038351,2008-01-01,A,COMMISSARIAT PJ,84.24Z,NAFRev2,N
177504313,00418,17750431300418,O,1994-08-19,,,2024-03-30T07:43:14,false,3,,56,RUE,DE PICPUS,75012,PARIS,75112,751127402_B,655717.3488768657,6860562.950861211,2008-01-01,A,COMMISSION CIRC-PRESCO-ELEM,84.12Z,NAFRev2,N
177604311,00163,17760431100163,O,1985-03-06,11,2022,2025-02-05T02:13:37,false,3,,,PLACE,JEAN JAURES,76150,MAROMME,76410,764100490_B,557926.7993459102,6933123.43409067,2008-01-01,A,CIRCONSCRIPTION 1ER DEGRE IEN MAROMME,84.12Z,NAFRev2,N
177900016,00052,17790001600052,O,1997-01-28,,,2024-03-30T11:26:14,false,3,,7,RUE,DU GUESCLIN,79000,NIORT,79191,79191pe0atk_B,433495.01056120865,6586390.182067696,2008-01-01,A,DEPENSES D'ELECTIONS,84.11Z,NAFRev2,N
177904315,00385,17790431500385,O,2002-02-12,NN,2022,2024-03-30T08:02:28,false,1,,13,BOULEVARD,EDGARD QUINET,79200,PARTHENAY,79202,792020630_B,452395.6025101448,6621401.955735818,2012-09-01,A,ANTENNE CENTRE D'INFORMATION ET D'ORIENTATION,84.12Z,NAFRev2,O
178602314,00670,17860231400670,O,2016-06-21,,,2024-03-30T07:59:14,false,1,ZI REPUBLIQUE 3,6,RUE,CLAUDE BERTHOLLET,86000,POITIERS,86194,861941093_B,495511.7662224987,6615102.217293342,2007-12-25,A,BUREAU DE DOUANE,84.11Z,NAFRev2,N
179401310,00075,17940131000075,O,2021-03-28,12,2022,2025-01-18T02:57:27,false,4,,1,PLACE,LAVOISIER,94110,ARCUEIL,94003,940035115_B,651013.4722470045,6856530.035068343,2009-12-10,A,UNITE EDUCATIVE HEBERGEMENT COLLECTIF,87.90A,NAFRev2,N
179722319,00037,17972231900037,O,2005-04-06,12,2022,2025-02-14T02:06:39,false,3,LABORAT INTERREGION DOUANE,24,RUE,HENRI BECQUEREL-JARRY,97122,BAIE-MAHAULT,97103,971030402_B,653263.7867079666,1796202.8612522727,2008-01-01,A,,84.11Z,NAFRev2,N
179741319,00141,17974131900141,O,2013-04-14,03,2022,2024-03-30T07:23:00,false,1,,22,RUE,LUC LORION,97410,SAINT-PIERRE,97416,974160185_B,341285.17118008155,7639513.452411927,2010-08-25,A,UNITE EDUCATIVE ACTIVITES DE JOUR,88.99A,NAFRev2,N
180007015,00324,18000701500324,O,1988-06-23,02,2022,2025-01-18T02:08:02,false,3,,,,CENTRE COMMERCIAL DES 4 AS,90000,BELFORT,90010,900100686_C,,,2008-01-01,A,SERVICE DEPARTEMENTAL DU TRE DE BELFORT,84.11Z,NAFRev2,N
180034027,01217,18003402701217,O,1996-11-14,12,2022,2024-03-30T12:56:52,false,1,,86,AVENUE,DU 8 MAI 1945,86000,POITIERS,86194,861942004_B,494183.68091982335,6610139.736194427,2008-05-01,A,,84.12Z,NAFRev2,O
180060030,00368,18006003000368,O,1986-04-27,02,2022,2024-03-30T14:47:09,false,4,,,ROUTE,D'HESDIN,80100,ABBEVILLE,80001,800010947_B,616565.936592533,7004181.080330074,2019-12-25,A,CENTRE DEPARTEMENTAL DE LA SOMME,84.13Z,NAFRev2,O
180070047,00337,18007004700337,O,2022-09-06,01,2022,2024-03-30T00:08:27,false,1,,38,RUE,AUGUSTIN FRESNEL,37170,CHAMBRAY-LES-TOURS,37050,370500020_B,528340.2615577576,6695968.6838503815,2019-01-01,A,ANTENNE DE CHAMBRAY LES TOURS,94.11Z,NAFRev2,N
180070047,01012,18007004701012,O,1999-07-11,,,2024-03-22T15:40:57,false,1,ROUTE DU STADE,,LD,PETRAOLU,20215,VESCOVATO,2B346,,,,2023-05-01,A,ANTENNE DE CORSE,94.11Z,NAFRev2,N
180089013,03407,18008901303407,O,2021-10-08,,,2025-02-14T02:27:02,false,6,,405,RUE,DE VANDOEUVRE,54600,VILLERS-LES-NANCY,54578,545780560_B,932110.7728054016,6845065.546018192,2014-01-01,A,CNRS UMR7564 LCPME,72.19Z,NAFRev2,N
180089013,04439,18008901304439,O,2022-06-30,,,2025-01-17T02:54:56,false,1,STATION BIOLOGIQUE ECOLE NORMALE SUP,,RUE,DU CHATEAU,77140,SAINT-PIERRE-LES-NEMOURS,77431,774310200_B,676005.6814057047,6798195.359001328,2008-01-01,A,CNRS UMS3194 CEREEP,72.19Z,NAFRev2,N
180089013,08125,18008901308125,O,2000-06-10,,,2024-03-30T10:43:47,false,1,,1,ALLEE,DES GRANGES FORESTIER,71100,CHALON-SUR-SAONE,71076,710763539_B,841661.6299866271,6632437.910437414,2006-01-01,A,CNRS UMR6303 ICB,72.19Z,NAFRev2,N
180089013,09024,18008901309024,O,1998-07-17,,,2024-03-30T10:43:47,false,1,B18,,ALLEE,GEOFFROY SAINT HILAIRE,33600,PESSAC,33318,333181495_B,414730.5942941391,6418146.494113546,1997-01-01,A,CNRS UMR5805 EPOC,72.19Z,NAFRev2,N
180089013,10071,18008901310071,O,2004-03-03,,,2024-03-30T10:43:51,false,1,CAMPUS CNRS DE THIAIS,2,RUE,HENRI DUNANT,94320,THIAIS,94073,940734426_B,653761.9210860092,6852376.249315653,2022-06-20,A,CNRS UMR8591 LGP,72.19Z,NAFRev2,N
180089401,00012,18008940100012,O,2024-06-21,,,2025-01-22T02:55:32,true,5,BATIMENT MONT BLANC,,,SITE D ARCHAMPS,74160,ARCHAMPS,74016,,,,2008-08-06,A,MIND,72.19Z,NAFRev2,N
180090060,02167,18009006002167,O,2004-05-24,11,2022,2024-03-30T14:27:42,false,3,,,RUE,COLONEL FONFERRIER,29200,BREST,29019,290191025_B,146161.03459701827,6836434.732946071,2008-01-01,A,DIRECTION REGIONALE IGESA ARMORIQUE,88.99B,NAFRev2,N
180092264,00225,18009226400225,O,2013-05-24,22,2022,2024-03-30T02:17:59,true,1,,121,RUE,D'ALESIA,75014,PARIS,75114,751140143_B,650313.8499780642,6858983.839575478,2016-06-23,A,,72.20Z,NAFRev2,O
181100116,00019,18110011600019,O,1991-06-12,02,2022,2025-01-30T02:21:35,true,3,TRIBUNAL DE GRANDE INSTANCE,28,BOULEVARD,JEAN JAURES,11000,CARCASSONNE,11069,110692280_B,647533.2913482569,6235290.857774958,2008-01-01,A,,84.23Z,NAFRev2,N
181400011,00076,18140001100076,O,1983-11-30,,,2024-03-30T11:23:02,false,3,,9,RUE,CLAUDE BLOCH,14000,CAEN,14118,141181773_B,455446.8387788278,6906349.989783966,2008-01-01,A,SUP EUROPE - CESEC,85.42Z,NAFRev2,N
183801562,00657,18380156200657,O,2004-07-17,,,2024-03-30T12:08:14,false,1,,237,AVENUE,CENTRALE,38400,SAINT-MARTIN-D'HERES,38421,384210118_B,917266.8901682533,6458525.722066144,2018-01-08,A,RESTAURANT UNIVERSITAIRE L'INTERMEZZO,56.29B,NAFRev2,N
184100063,00017,18410006300017,O,1987-10-13,,,2025-01-14T02:36:11,true,3,QUARTIER RASSIER,22,,MAIL PIERRE CHARLOT,41000,BLOIS,41018,410182935_B,575376.7159534852,6723517.32389105,2008-01-01,A,,56.29B,NAFRev2,N
185702859,00017,18570285900017,O,1981-08-27,,,2024-03-22T15:40:57,true,3,,17,RUE,ST THOMAS,57720,ROLBING,57590,,,,2008-01-01,A,,94.91Z,NAFRev2,N
185704434,00017,18570443400017,O,1996-01-21,,,2024-03-30T08:00:34,true,3,,9,RUE,SAINTE ELISABETH,57100,THIONVILLE,57672,576722510_B,929276.3321848122,6921362.043669188,2008-01-01,A,,94.91Z,NAFRev2,N
185911500,00121,18591150000121,O,2017-07-11,12,2022,2025-02-17T02:15:44,false,4,,2,RUE,FREDERIC COMBEMALE,59000,LILLE,59350,593503624_B,702517.3427524618,7057403.761448033,2010-09-01,A,RESTAURANT UNIVERSIT A. CHATELET,56.29B,NAFRev2,O
186400024,00060,18640002400060,O,1990-02-21,,,2025-01-14T02:10:00,false,7,CAMPUS UNIVERSITAIRE,3,RUE,SAINT-JOHN PERSE,64000,PAU,64445,644453877_B,426911.6288804576,6252342.25029673,2024-03-07,A,EKLORE-ED,85.42Z,NAFRev2,O
186702403,00012,18670240300012,O,1987-04-17,,,2024-03-22T15:40:57,true,3,,,,,67150,HINDISHEIM,67197,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186707444,00011,18670744400011,O,2016-04-16,,,2024-03-22T15:40:57,true,3,,9,,DE L EICHEL,67430,DIEMERINGEN,67095,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186708178,00014,18670817800014,O,2012-12-01,01,2022,2024-03-22T15:40:57,true,3,,,,PRESBYTERE PROTESTANT,67117,ITTENHEIM,67226,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186901567,00211,18690156700211,O,2024-07-13,12,2022,2024-03-30T12:11:42,false,3,,17,RUE,DE FRANCE,69100,VILLEURBANNE,69266,692661665_B,846642.4061949775,6520366.898545096,2008-01-01,A,RESTAURANT UNIVERSITAIRE IUT B,56.29B,NAFRev2,N
186901567,00468,18690156700468,O,2016-04-15,,,2024-03-30T12:11:43,false,3,,58,RUE,JEAN PAROT,42100,SAINT-ETIENNE,42218,422184950_B,811218.5852766188,6482102.792218361,2008-01-01,A,CAFETERIA ENISE,56.29B,NAFRev2,N
187500061,00192,18750006100192,O,2008-09-22,,,2024-03-30T14:04:01,false,4,,156,RUE,DE VAUGIRARD,75015,PARIS,75115,751159624_B,649648.0510779094,6860598.274316222,2016-01-24,A,CROUS-REST UNIVERS CHU-NECKER,56.29B,NAFRev2,O
187500061,01182,18750006101182,O,2023-06-02,,,2024-03-30T15:09:36,false,2,,48,,JARDIN CASQUE D OR,75020,PARIS 20,75120,75120B141_C,,,2008-01-01,A,RESIDENCE UNIV GOUTTE D'OR,55.90Z,NAFRev2,N
187800081,00460,18780008100460,O,2008-08-23,12,2022,2024-03-22T15:40:57,false,4,,,BD,DES COQUIBUS,91000,EVRY-COURCOURONNES,91228,,,,2022-11-07,A,RESTAURANT UNIVERSITAIRE LE SABLIER,56.29B,NAFRev2,O
191608645,00013,19160864500013,O,1997-05-19,12,2022,2025-02-08T02:19:52,true,4,,28,BOULEVARD,DES BORDERIES,16100,COGNAC,16102,161020515_B,439483.8301390982,6515758.263618597,2010-12-26,A,,85.31Z,NAFRev2,O
192500510,00016,19250051000016,O,2015-02-24,12,2022,2025-02-03T02:33:49,true,4,,10,RUE,DU COLLEGE,25640,ROULANS,25508,255080080_B,943749.0673175333,6695982.8694644505,2010-02-15,A,,85.31Z,NAFRev2,O
192600047,00018,19260004700018,O,1988-01-30,12,2022,2024-03-29T23:45:49,true,4,,75,IMPASSE,DU COLLEGE,26420,LA CHAPELLE-EN-VERCORS,26074,260740014_B,890349.9820297543,6432349.0441065915,2010-02-07,A,,85.31Z,NAFRev2,O
192900082,00012,19290008200012,O,2009-08-26,22,2022,2025-02-13T02:31:24,true,5,,3,RUE,MOZART,29200,BREST,29019,290193936_B,143845.9017705596,6837206.018989723,2010-07-02,A,,85.31Z,NAFRev2,O
192903466,00253,19290346600253,O,2016-09-17,22,2022,2025-02-17T02:20:31,false,4,,,RUE,DE KERGOAT,29200,BREST,29019,290192698_B,145446.88891061489,6837561.806210484,2008-01-01,A,INSTITUT UNIVERSITAIRE TECHNOLOGIE IUT,85.42Z,NAFRev2,N
193100286,00015,19310028600015,O,1980-04-13,21,2022,2025-02-01T02:33:17,true,5,,,AVENUE,DE SOREZE,31250,REVEL,31451,314511710_B,619877.6918237113,6262486.331242504,2018-01-03,A,,85.31Z,NAFRev2,O
