siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
130017270,00104,13001727000104,O,2023-07-01,22,2022,2024-03-30T07:16:40,false,1,,1,RUE,DE LA LIBERATION,78350,JOUY-EN-JOSAS,78322,783220325_B,638912.4087206541,6851123.331480048,2013-01-01,A,GROUPE HEC,85.42Z,NAFRev2,O
130017312,00013,13001731200013,O,2002-05-07,,,2024-03-30T08:15:30,true,1,CENTRE HOSPITALIER DE DIGNE LES BAINS,,,SAINT CHRISTOPHE,04000,DIGNE-LES-BAINS,04070,04070B137_C,,,2012-07-01,A,,84.12Z,NAFRev2,O
130019474,00019,13001947400019,O,1995-09-12,,,2025-02-09T02:07:56,true,1,,10,PL,5 MARTYRS LYCEE BUFFON,75014,PARIS 14,75114,,,,2014-04-02,A,,84.11Z,NAFRev2,N
130020688,00110,13002068800110,O,1982-10-20,12,2022,2024-03-30T13:00:18,false,1,,5,COUR,ETIENNE JULES MAREY,72000,LE MANS,72181,721811929_B,488788.53238757246,6772642.291895801,2015-01-01,A,DELEGATION DE LA SARTHE,94.11Z,NAFRev2,O
130022478,00049,13002247800049,O,1996-09-02,,,2024-03-30T06:56:25,false,2,,1,PLACE,ALFONSE JOURDAIN,31000,TOULOUSE,31555,315550169_B,573217.3774770566,6280345.078667376,2018-02-04,A,CCI DE HAUTE GARONNE SEBASTOPOL,94.11Z,NAFRev2,O
130025547,00014,13002554700014,O,1983-10-02,,,2024-03-30T09:49:01,true,1,AMICALE CONSEILLERS GENERAUX CREUSE,,PLACE,LOUIS LACROCQ,23000,GUERET,23096,230961270_B,612765.2685744183,6563869.887796966,1999-07-01,A,,84.30B,NAFRev2,N
130027931,00182,13002793100182,O,2007-03-22,12,2022,2024-03-30T05:47:16,false,1,,1,AVENUE,DE LA REPUBLIQUE,32550,PAVIE,32307,323070395_B,505681.63604791043,6281302.3220057255,2021-01-01,A,CMA DU GERS,94.11Z,NAFRev2,N
130027956,00379,13002795600379,O,2014-08-28,,,2025-03-28T05:20:17,false,2,,27,RUE,DENFERT ROCHEREAU,38200,VIENNE,38544,385440520_B,845716.37,6492297.26,2025-03-01,A,ANTENNE DE L'ISERE VIENNE,94.11Z,NAFRev2,O
130028103,00039,13002810300039,O,1995-01-09,11,2022,2024-03-30T06:43:38,false,1,,3,RUE,GEORGES POLITZER,93200,SAINT-DENIS,93066,930664144_B,653449.5067457249,6871339.2020785855,2021-01-01,A,LABORATOIRE DE POLICE SCIENTIFIQUE DE PARIS,71.20B,NAFRev2,N
130029325,00250,13002932500250,O,1989-12-27,11,2022,2024-03-30T14:17:15,false,2,,83,RUE,EMILE RASPAIL,94110,ARCUEIL,94003,940033130_B,650917.6218761385,6855913.497572216,2021-05-19,A,STT/DETT/PCTTS,84.13Z,NAFRev2,N
130030158,00104,13003015800104,O,2003-06-03,,,2024-03-30T08:13:35,false,1,,289,RUE,DES ECOLES,31360,SAINT-MARTORY,31503,315030029_B,532051.5886184413,6228871.607955987,2023-02-01,A,CENTRE DE SANTE DE MA REGION SAINT-MARTORY,86.21Z,NAFRev2,O
130031891,00034,13003189100034,O,1993-01-18,,,2024-03-30T06:58:25,false,1,,6,RUE,BOILEAU,33700,MERIGNAC,33281,332810390_B,411911.64860968036,6422613.442671485,2023-12-01,A,SERVICE ZONAL DU RECRUTEMENT ET DE LA FORMATION,84.24Z,NAFRev2,N
160022067,00286,16002206700286,O,2022-07-09,,,2025-01-27T11:23:58,false,1,,56,AVENUE,DE METZ,93230,ROMAINVILLE,93063,930636155_B,658281.63,6866414.8,2025-02-05,A,1ERE BRIGAGE V.G.-BIR,84.11Z,NAFRev2,N
160022067,00393,16002206700393,O,2012-01-08,,,2025-03-25T09:50:01,false,2,,56,AVENUE,DE METZ,93230,ROMAINVILLE,93063,930636155_B,658281.63,6866414.8,2025-03-01,A,BRIG NAT ENQ. PERQUIS. FISCALE 14EME BRIGADE,84.11Z,NAFRev2,N
171301112,01238,17130111201238,O,1990-09-11,03,2022,2024-03-30T03:19:46,false,2,,60,,DEUXIEME AVENUE,06600,ANTIBES,06004,060042tn4_B,1030291.3472294046,6286525.288236323,2020-01-01,A,TRIBUNAL DE PROXIMITE,84.23Z,NAFRev2,O
172021115,00362,17202111500362,O,2016-07-17,,,2024-03-30T02:24:49,false,1,,11,AVENUE,JEAN ZUCCARELLI,20200,BASTIA,2B033,2b0330661_B,1227990.7826203248,6199748.713403183,2016-06-01,A,SERVICE ADMINISTRATIF REGIONAL,84.23Z,NAFRev2,N
172101115,00555,17210111500555,O,1999-02-01,,,2024-03-30T03:10:26,false,1,,,RUE,DU TRIBUNAL,21200,BEAUNE,21054,210544630_B,839740.3901250067,6659752.965556713,2007-12-25,A,TRIBUNAL PARITAIRE DES BAUX RURAUX,84.23Z,NAFRev2,N
172501116,00864,17250111600864,O,2001-01-30,,,2024-03-30T02:32:08,false,1,,70,PLACE,DU MARECHAL JUIN,39000,LONS-LE-SAUNIER,39300,393000634_B,894444.5976553909,6622621.928727206,2011-11-24,A,TRIBUNAL DES AFFAIRES DE SECURITE SOCIALE,84.23Z,NAFRev2,N
173000019,00039,17300001900039,O,1989-02-23,,,2025-02-03T02:46:15,false,3,,24,RUE,DES BARRIS,30120,LE VIGAN,30350,303500060_B,748486.3813595647,6321391.584553533,2008-01-01,A,SOUS-PREFECTURE DU VIGAN,84.11Z,NAFRev2,N
173102310,00922,17310231000922,O,1995-11-24,,,2025-01-28T02:30:15,false,3,,23,AVENUE,FRANCOIS DE MAYNARD,46400,SAINT-CERE,46251,462510150_B,612692.8668403854,6418393.193466454,2008-01-01,A,SCE ASSIETTE CONTRIBUTIONS INDIRECTES,84.11Z,NAFRev2,N
173304312,00742,17330431200742,O,2001-11-08,11,2022,2024-11-21T11:16:10,false,2,BT EMPLOI - BAT N°23,,AVENUE,ROBERT SCHUMAN,33130,BEGLES,33039,330391802_B,419370.5258956056,6419029.620708566,2024-11-21,A,CIO D'ETAT DE BORDEAUX SUD,85.60Z,NAFRev2,N
173504317,00350,17350431700350,O,2015-02-14,,,2024-03-30T07:17:34,false,3,GROUPE SCOLAIRE MOULIN,5,RUE,JEAN MOULIN,35000,RENNES,35238,352384840_B,350016.82322927384,6790246.989426999,2008-01-01,A,COMMISSION CIRCO PRESCOLAIRE ELEMENTAIRE,84.12Z,NAFRev2,N
174504308,00076,17450430800076,O,2024-10-01,21,2022,2024-03-30T06:36:43,false,1,,122,RUE,DU FAUBOURG BANNIER,45000,ORLEANS,45234,45234gbbf_B,617784.1776081349,6757790.244573453,2021-01-01,A,DRAJES/SDJES,84.12Z,NAFRev2,N
174504316,00517,17450431600517,O,2001-06-18,03,2022,2024-11-21T13:48:30,false,3,,25,RUE,JEAN JAURES,45200,MONTARGIS,45208,452080910_B,680048.6832310397,6765939.0794020295,2024-11-21,A,CIO D' ETAT DE MONTARGIS,85.60Z,NAFRev2,N
174901116,00643,17490111600643,O,1985-03-22,,,2024-03-30T03:18:06,false,1,,12,ALLEE,DE LA CHARTRIE,53000,LAVAL,53130,531301113_B,417410.87732579315,6781371.029381812,2013-01-16,A,TRIBUNAL DE COMMERCE,84.23Z,NAFRev2,N
175104306,00261,17510430600261,O,1992-06-19,,,2024-03-30T06:03:46,false,4,,1,RUE,NAVIER,51100,REIMS,51454,514546440_B,775758.6682810999,6905504.119370853,2011-02-23,A,DIV. DE LA FORMATION DES PERSONNELS,84.12Z,NAFRev2,N
175300011,00053,17530001100053,O,2011-04-29,22,2022,2025-02-06T02:24:02,true,4,,46,RUE,MAZAGRAN,53000,LAVAL,53130,531303600_B,419554.134270297,6781052.373201271,2012-08-06,A,,84.11Z,NAFRev2,O
175904317,02209,17590431702209,O,2017-04-01,12,2022,2024-11-21T18:02:54,false,3,,2,RUE,HENRI LEMAIRE,59300,VALENCIENNES,59606,596061940_B,737384.8841878129,7028845.535105515,2024-11-21,A,CIO D' ETAT DU HAINAUT VALENCIENNOIS,85.60Z,NAFRev2,N
176301117,00279,17630111700279,O,1990-12-02,12,2022,2025-01-14T02:22:21,false,4,,114,BOULEVARD,DE COURTAIS,03100,MONTLUCON,03185,031851090_B,669833.4375422141,6582287.140045795,2020-01-01,A,TRIBUNAL JUDICIAIRE DE MONTLUCON,84.23Z,NAFRev2,N
176301117,00501,17630111700501,O,2015-11-02,00,2022,2024-03-30T03:02:31,false,2,,,RUE,SAINT LOUIS,63200,RIOM,63300,633001310_B,709075.5158280398,6532813.412332549,2008-01-01,A,CONSEIL DE PRUD'HOMMES,84.23Z,NAFRev2,N
176504314,00210,17650431400210,O,1992-05-30,11,2022,2024-03-30T08:07:10,false,4,GROUPE SCOLAIRE LAPACCA,2,RUE,MARTYRS DE LA DEPORTATION,65100,LOURDES,65286,652861410_B,452415.28735873103,6226610.243800923,2008-01-01,A,CIRC 1ER DEGRE IEN LOURDES BAGNERES,84.12Z,NAFRev2,N
176804318,00200,17680431800200,O,1999-08-27,,,2024-03-30T08:10:39,false,3,,26,RUE,DE L'EGLISE,68500,GUEBWILLER,68112,681120390_B,1014390.1910862406,6765105.888253618,2008-01-01,A,COMMIS CIRC PRESCOL ELEM THANN,84.12Z,NAFRev2,N
176902302,00387,17690230200387,O,1989-06-08,,,2025-02-13T02:26:29,false,5,5 EME ETAGE,41,AVENUE,CONDORCET,69100,VILLEURBANNE,69266,692661070_B,845131.9943739465,6521265.514765871,2024-03-18,A,CGF LYON,84.11Z,NAFRev2,N
177204310,00581,17720431000581,O,1995-09-23,02,2022,2024-03-30T07:34:05,false,3,,69,RUE,CHANZY,72000,LE MANS,72181,721811115_B,491446.9504476071,6770155.031152242,2008-01-01,A,CIRCONSCRIPTION 1ER DEGRE IEN LE MANS 4,84.12Z,NAFRev2,N
177501111,01045,17750111101045,O,1984-04-08,,,2024-03-30T03:11:34,false,3,,159,RUE,GRANDE,77300,FONTAINEBLEAU,77186,771860570_B,678114.7173428132,6812158.679871992,2008-01-01,A,TRIBUNAL PARITAIRE DES BAUX RURAUX,84.23Z,NAFRev2,N
177501525,00618,17750152500618,O,2003-10-01,,,2024-03-30T08:48:47,false,3,,161,BOULEVARD,PEREIRE,75017,PARIS,75117,751177258_B,648245.1988984568,6865018.828600006,2008-01-01,A,ANTENNE COMMISSARIAT PJ,84.24Z,NAFRev2,N
177501566,00489,17750156600489,O,1996-07-10,,,2024-03-30T12:12:51,false,3,,52,RUE,CROZATIER,75012,PARIS,75112,751122472_B,654514.5464843109,6861168.618555889,2008-01-01,A,4EME DISTRICT DE POLICE,84.24Z,NAFRev2,N
177701315,00141,17770131500141,O,2020-07-21,03,2022,2025-02-10T02:24:23,false,6,,,PLACE,DU CALVAIRE,77130,MONTEREAU-FAULT-YONNE,77305,773050190_B,696655.4898613729,6809533.684659083,2013-09-02,A,UEMO MONTEREAU,88.99A,NAFRev2,N
179204318,00580,17920431800580,O,1986-01-24,03,2022,2024-03-30T07:52:16,false,3,,10,RUE,VICTOR HUGO,92700,COLOMBES,92025,920259653_B,645828.7784534087,6869395.032625975,2008-01-01,A,CIRCONSCRIPTION 1ER DEGRE IEN COLOMBES 1,84.12Z,NAFRev2,N
179304316,00708,17930431600708,O,1998-07-20,12,2022,2024-03-30T07:22:41,false,4,,59,RUE,DE LA REPUBLIQUE,93200,SAINT-DENIS,93066,930668131_B,652678.8152643858,6870916.5301976,2008-01-24,A,CIRCONS 1ER DEG IEN SAINT DENIS 2,84.12Z,NAFRev2,N
179504311,00962,17950431100962,O,2022-07-25,03,2022,2025-02-14T02:13:11,false,2,CHAT CADET VAUX,,RUE,D'ERMONT,95130,FRANCONVILLE,95252,952520293_B,643749.083145733,6876222.157209926,2008-01-01,A,CIRCONS 1ER DEGRE IEN FRANCONVILLE,84.12Z,NAFRev2,N
179941703,00011,17994170300011,O,1986-12-26,,,2025-01-27T02:24:53,true,4,,,,SANTIAGO DU CHILI,,,,,,,2008-01-01,A,,84.21Z,NAFRev2,O
180014045,02773,18001404502773,O,2000-11-29,,,2024-03-29T23:45:00,false,1,,59,RUE,DE LA COQUILLE,84700,SORGUES,84129,841290371_B,850480.4949198244,6324778.979355075,2023-08-01,A,ANTENNE DEPARTEMENTALE DU VAUCLUSE,85.59A,NAFRev2,O
180034027,01068,18003402701068,O,2009-09-10,,,2024-03-30T12:23:31,false,2,,68,RUE,DE ROME,13006,MARSEILLE,13206,132068024_B,893221.0548484253,6246629.069788298,2008-01-01,A,BUREAU DEPARTEMENTAL,84.12Z,NAFRev2,N
180035024,03474,18003502403474,O,1997-07-10,02,2022,2024-03-30T12:38:49,false,1,,470,RUE,DE LA GARE,97440,SAINT-ANDRE,97409,974090810_B,360048.80455482146,7681705.579126233,2017-10-01,A,SERVICE MEDICAL DE SAINT ANDRE,84.30A,NAFRev2,O
180035024,03623,18003502403623,O,1981-12-24,12,2022,2024-03-30T12:38:49,false,1,,6,AVENUE,DU PRESIDENT HERRIOT,26000,VALENCE,26362,263627330_B,849533.5666588844,6428181.896206387,2019-06-06,A,CNAM SITE DE VALENCE,84.30A,NAFRev2,N
180043028,01016,18004302801016,O,1980-01-30,11,2022,2024-03-30T12:17:30,false,1,,60,BOULEVARD,DU LYCEE,92170,VANVES,92075,920755180_B,647221.8900409805,6858630.540887791,2016-03-09,A,DELEGATION REGIONALE D'ILE DE FRANCE,63.11Z,NAFRev2,N
180070039,02587,18007003902587,O,2022-10-19,22,2022,2024-04-25T15:24:10,false,2,,2,RUE,DE LA PAPETERIE,38400,SAINT MARTIN D'HERES,38421,,,,2024-01-01,A,INRAE LYON-GRENOBLE-ARA GIERES,72.19Z,NAFRev2,N
180089013,04744,18008901304744,O,1986-09-09,,,2024-03-30T10:43:45,false,1,UNIVERSITE PARIS SUD 11-BAT 510,15,RUE,GEORGES CLEMENCEAU,91400,ORSAY,91471,914711590_B,639505.2333877092,6844624.382848458,1970-01-01,A,CNRS UMR8502 LPS,72.19Z,NAFRev2,N
180089013,07796,18008901307796,O,2007-10-30,,,2024-03-30T10:43:51,false,2,MUSEUM NATIONAL D'HISTOIRE NATURELLE,7,RUE,CUVIER,75005,PARIS,75105,751052498_B,653008.7636300232,6860866.278295148,2021-08-17,A,CNRS UMR7221 PHYSIOLOGIE MOLECULAIRE ET ADAPTATION,72.11Z,NAFRev2,N
181909045,00013,18190904500013,O,1982-03-16,,,2024-03-30T00:40:26,true,3,CASERNE BRUNE,,AVENUE,ALSACE LORRAINE,19100,BRIVE-LA-GAILLARDE,19031,190310170_B,585192.371167453,6451557.268142825,2008-01-01,A,,56.29B,NAFRev2,N
183801562,00806,18380156200806,O,2024-11-24,,,2025-02-06T13:05:49,false,1,,3,SQUARE,JEANNE LABOURBE,38400,SAINT-MARTIN-D'HERES,38421,384210439_B,916449.8,6456355.26,2025-01-31,A,RESIDENCE UNIVERSITAIRE KAPS RENAUDIE,55.90Z,NAFRev2,N
185422102,00052,18542210200052,O,1981-08-19,11,2022,2025-01-29T10:55:59,false,4,,,BOULEVARD,DU MARECHAL LYAUTEY,54600,VILLERS-LES-NANCY,54578,545780350_B,932399.4742655249,6846065.904134778,2025-01-29,A,RESIDENCE UNIVERSITAIRE PLACIEUX,55.90Z,NAFRev2,N
185704319,00010,18570431900010,O,2015-10-15,,,2024-03-22T15:40:57,true,3,,,,,57130,VAUX,57701,,,,2008-01-01,A,,94.91Z,NAFRev2,N
185704947,00018,18570494700018,O,2024-08-18,,,2024-03-22T15:40:57,true,3,,,,,57400,HAUT-CLOCHER,57304,,,,2008-01-01,A,,94.91Z,NAFRev2,N
185722212,00015,18572221200015,O,1996-06-23,,,2024-03-22T15:40:57,true,3,,,,,57810,MONCOURT,57473,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186702890,00010,18670289000010,O,1996-10-05,,,2024-03-30T06:27:14,true,3,,4,RUE,DES EGLISES,67110,OBERBRONN,67340,673400145_B,1037263.8982885813,6880885.437779218,2008-01-01,A,,94.91Z,NAFRev2,N
186703617,00016,18670361700016,O,1986-01-12,,,2024-03-22T15:40:57,true,3,,,,,67310,SOMMERAU,67004,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186707212,00012,18670721200012,O,2001-02-01,,,2024-03-30T08:58:34,true,3,,2,RUE,DU PRESBYTERE,67310,WASSELONNE,67520,675201220_B,1027417.7676712647,6846690.873352717,2008-01-01,A,,94.91Z,NAFRev2,N
186707907,00017,18670790700017,O,2025-09-12,,,2024-03-30T16:35:26,true,3,,26,RUE,DES VOSGES,67120,MOLSHEIM,67300,673000760_B,1031303.5812011706,6836164.380241662,2008-01-01,A,,94.91Z,NAFRev2,N
186803805,00016,18680380500016,O,1992-02-26,,,2024-03-22T15:40:57,true,3,,,,,68130,ASPACH,68010,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186901567,00286,18690156700286,O,1982-03-01,,,2024-03-30T12:11:48,false,3,CENTRE LOCAL,11,RUE,RICHARD,42100,SAINT-ETIENNE,42218,422187670_B,808967.4408730981,6481669.341696525,2008-01-01,A,,88.99B,NAFRev2,N
187800081,00452,18780008100452,O,1992-07-16,03,2022,2024-03-22T15:40:57,false,4,,1,RUE,JULES VALLES,91000,EVRY-COURCOURONNES,91228,,,,2016-09-01,A,RESIDENCE LE BOSQUET AUX RENARDS,55.90Z,NAFRev2,O
188200018,00037,18820001800037,O,2015-01-07,,,2025-01-31T02:58:26,false,5,53 A 61,53,AVENUE,LEON GAMBETTA,82000,MONTAUBAN,82121,821213250_B,568537.1435548444,6325953.867553736,2011-03-22,A,CENTRE DE FORMATION CONSULAIRE,85.32Z,NAFRev2,N
188737027,00014,18873702700014,O,1997-07-27,,,2024-03-30T12:36:22,true,3,CASERNE BEAUBLANC,101,AVENUE,MONTJOVIS,87100,LIMOGES,87085,870853595_B,563842.9574420594,6528563.5073180925,2008-01-01,A,,56.29B,NAFRev2,N
190300178,00018,19030017800018,O,2006-10-12,12,2022,2025-01-29T02:57:22,true,4,,1,PLACE,HENNEQUIN,03800,GANNAT,03118,031180700_B,715264.702103457,6555609.890529561,2008-01-01,A,,85.31Z,NAFRev2,O
190500082,00010,19050008200010,O,2000-03-19,21,2022,2025-01-23T02:26:12,true,4,,25,RUE,DE BONNE,05000,GAP,05061,050610204_B,944571.2871498573,6390284.507793454,2015-01-25,A,,85.32Z,NAFRev2,O
191009059,00012,19100905900012,O,2023-01-30,21,2022,2025-02-16T02:20:49,true,4,,2,ALLEE,MONTESQUIEU,10100,ROMILLY-SUR-SEINE,10323,103231124_B,752979.3939060986,6824370.470715396,2016-11-13,A,,85.31Z,NAFRev2,O
191333418,00017,19133341800017,O,2001-07-20,12,2022,2024-03-30T12:21:38,true,4,,,TRAVERSE,DU COLONEL,13014,MARSEILLE,13214,132142426_B,893842.8010605922,6249661.994016314,2008-01-01,A,,85.31Z,NAFRev2,O
191416841,00010,19141684100010,O,1990-07-19,21,2022,2025-02-04T02:35:07,true,4,TROARN,3,RUE,DU BOIS,14670,TROARN,14712,,,,2008-01-01,A,,85.31Z,NAFRev2,N
191500065,00013,19150006500013,O,2013-06-17,22,2022,2025-01-30T02:59:54,true,4,,10,RUE,DU DOCTEUR CHIBRET,15000,AURILLAC,15014,150140720_B,656801.5844368171,6426444.337843986,2011-01-30,A,,85.31Z,NAFRev2,O
191700632,00018,19170063200018,O,1984-07-10,21,2022,2024-03-30T01:36:07,true,4,,2,COURS,DE L'EUROPE,17100,SAINTES,17415,174151326_B,416035.74332442594,6521734.650730017,2011-02-13,A,,85.31Z,NAFRev2,O
192710945,00010,19271094500010,O,2016-04-04,21,2022,2024-03-30T14:07:31,true,4,,,PLACE,PIERRE DE COUBERTIN,27190,CONCHES-EN-OUCHE,27165,271658rfmmf_B,549305.1230386903,6874531.15017947,2021-01-01,A,,85.31Z,NAFRev2,O
193113271,00012,19311327100012,O,2020-10-06,21,2022,2025-01-14T02:23:59,true,4,,11,RUE,MARIE MAGNE,31300,TOULOUSE,31555,315555684_B,573488.7247741848,6278612.787848144,2008-09-08,A,COLLEGE ALPHONSE DE LAMARTINE,85.31Z,NAFRev2,O
193318953,00018,19331895300018,O,2012-01-20,21,2022,2024-03-30T11:18:02,true,4,,,ESPLANADE,FRANCOIS MITTERRAND,33310,LORMONT,33249,332490552_B,422345.91137682396,6425602.507691197,2011-02-13,A,,85.31Z,NAFRev2,O
193700549,00010,19370054900010,O,2009-06-16,21,2022,2025-01-19T02:33:07,true,3,,67,RUE,JEANNE LABOURBE,37700,SAINT-PIERRE-DES-CORPS,37233,372330670_B,529689.1056432012,6701851.5544961,2008-01-01,A,,85.32Z,NAFRev2,N
193707817,00014,19370781700014,O,1990-03-19,21,2022,2025-01-21T02:54:16,true,5,,,,LA PLAINE,37230,FONDETTES,37109,,,,2016-01-17,A,LEGTA DE TOURS-FONDETTES,85.32Z,NAFRev2,O
193819034,00011,19381903400011,O,1992-03-16,21,2022,2025-01-14T02:36:11,true,4,,,ALL,JEAN VILAR,38130,ECHIROLLES,38151,381510309_C,,,2022-01-01,A,,85.31Z,NAFRev2,O
193828654,00015,19382865400015,O,1997-09-08,12,2022,2025-02-04T02:58:37,true,4,,,AVENUE,DE LA RIDELET,38640,CLAIX,38111,381111770_B,911740.9082465098,6450291.543051762,2008-01-01,A,,85.31Z,NAFRev2,O
193907987,00013,19390798700013,O,2023-12-21,21,2022,2025-01-21T02:08:41,true,4,,13,RUE,DES PETITES MARNES,39800,POLIGNY,39434,394341207_B,905553.5978835468,6641125.01686954,2008-01-01,A,,85.31Z,NAFRev2,O
194200655,00018,19420065500018,O,1991-02-15,12,2022,2024-03-30T19:23:16,true,4,,,,LE BOURG,42600,VERRIERES-EN-FOREZ,42328,42328B013_C,,,2008-01-01,A,,85.32Z,NAFRev2,O
194300349,00017,19430034900017,O,1996-06-14,12,2022,2025-01-17T03:08:13,true,3,,9,BOULEVARD,LEON ROCHER,43190,TENCE,43244,432440160_B,801779.4453086153,6446808.069883992,2008-01-01,A,,85.31Z,NAFRev2,N
194909701,00279,19490970100279,O,1995-01-05,22,2022,2024-03-30T18:28:12,false,4,,7,ALLEE,FRANCOIS MITTERRAND,49100,ANGERS,49007,490073201_B,432727.4318626551,6714632.654447102,2014-11-20,A,UFR ESTHUA TOURISME ET CULTURE,85.42Z,NAFRev2,N
195018288,00017,19501828800017,O,2005-11-18,21,2022,2025-01-23T02:14:17,true,4,,12,RUE,GUILLAUME FOUACE - CHERBOURG,50100,CHERBOURG-EN-COTENTIN,50129,,,,2008-01-01,A,,85.31Z,NAFRev2,N
195200217,00014,19520021700014,O,1998-01-16,22,2022,2025-02-14T02:20:54,true,4,,21,AVENUE,DU GENERAL DE GAULLE,52200,LANGRES,52269,522690505_B,874007.620356349,6752492.213422772,2012-12-02,A,,85.31Z,NAFRev2,O
195801014,00034,19580101400034,O,1992-02-25,21,2022,2025-02-15T02:06:11,true,6,,,RUE,PIERRE MENDES FRANCE,58120,CHATEAU-CHINON (VILLE),58062,580620685_B,771251.234964714,6662601.960189049,2025-02-14,A,LYCEE PROFESSIONNEL AGRICOLE DU MORVAN,85.32Z,NAFRev2,O
195927132,00017,19592713200017,O,2013-10-09,12,2022,2025-01-20T03:07:42,true,4,,48,RUE,DES ARBRES,59140,DUNKERQUE,59183,591830117_B,656689.7483958978,7105063.736958626,2011-01-02,A,,85.31Z,NAFRev2,O
196300164,00015,19630016400015,O,1988-09-26,12,2022,2025-01-31T03:04:23,true,4,,,,LE MARCHIDIAL,63320,CHAMPEIX,63080,,,,2019-09-01,A,,85.31Z,NAFRev2,O
196400139,00016,19640013900016,O,1989-06-07,21,2022,2025-01-19T03:00:19,true,4,,73,RUE,BOURGNEUF,64100,BAYONNE,64102,641020360_B,338349.18583499396,6276021.041693549,2013-02-14,A,,85.32Z,NAFRev2,O
197308588,00379,19730858800379,O,1989-04-26,,,2024-03-22T15:40:57,false,2,DOMAINE UNIVERSITAIRE,,,,73370,LE BOURGET-DU-LAC,73051,,,,2008-01-01,A,GENIE ENVIRONNEMENT,85.42Z,NAFRev2,N
197600620,00029,19760062000029,O,2003-09-01,21,2022,2025-02-05T02:12:56,true,1,,33,RUE,DE FLEURUS,76600,LE HAVRE,76351,763512995_B,492655.9852108777,6936184.021699557,2010-04-20,A,,85.32Z,NAFRev2,O
197621238,00017,19762123800017,O,1994-09-26,12,2022,2025-01-26T03:15:12,true,4,,,RUE,DE BAD NENNDORF,76560,DOUDEVILLE,76219,762190082_B,539807.5070831834,6960435.620459728,2015-02-01,A,,85.31Z,NAFRev2,O
197804123,00028,19780412300028,O,2003-09-12,22,2022,2025-01-14T02:36:11,true,4,PETITES ECURIES DU ROI,5,AVENUE,DE SCEAUX,78000,VERSAILLES,78646,786462980_B,635871.4976852521,6856011.535411698,2008-01-01,A,,85.42Z,NAFRev2,O
197910425,00010,19791042500010,O,2021-11-16,12,2022,2025-02-18T02:12:59,true,5,,38,AVENUE,PIERRE MENDES-FRANCE,79200,PARTHENAY,79202,792021448_B,451684.91181545024,6621349.351338402,2023-02-01,A,,85.31Z,NAFRev2,O
198300535,00012,19830053500012,O,2013-10-10,32,2022,2024-03-30T04:25:50,true,4,,212,RUE,AMIRAL JAUJARD,83000,TOULON,83137,831374461_B,939336.413668972,6228747.9294005195,2012-01-22,A,,85.31Z,NAFRev2,O
198307662,00132,19830766200132,O,2020-07-04,,,2024-03-30T03:32:56,false,5,SAINT MICHEL,,AV,DE L UNIVERSITE,83130,LA GARDE,83062,830622654_C,,,2009-07-10,A,SCE COMMUN UNIV INFO ORIENTATION,84.12Z,NAFRev2,N
198801524,00010,19880152400010,O,2012-04-27,22,2022,2025-01-24T03:02:18,true,4,,32,RUE,DE L'ORME,88100,SAINT-DIE-DES-VOSGES,88413,884130890_B,992590.5763746853,6807298.880691812,2012-01-01,A,,85.31Z,NAFRev2,O
199515271,00013,19951527100013,O,1986-02-06,21,2022,2025-02-14T02:07:46,true,3,,5,PLACE,ICARE,95280,JOUY-LE-MOUTIER,95323,953230447_B,629952.4189477691,6879173.811657639,2008-01-01,A,,85.31Z,NAFRev2,N
199710476,00011,19971047600011,O,1984-08-23,12,2022,2025-02-13T02:31:58,true,4,,,ROUTE,DES ABYMES,97139,LES ABYMES,97101,971010005_B,658068.1909918418,1797781.5387857272,2008-01-01,A,,85.51Z,NAFRev2,O
200003788,00029,20000378800029,O,2022-10-26,,,2024-03-22T15:40:57,false,2,,,,MAMAO,98714,PAPEETE,98735,,,,2021-12-25,A,GROUPE SCOLAIRE MAMA'O TAMATINI,85.20Z,NAFRev2,N
200005494,00022,20000549400022,O,2015-03-17,,,2024-03-30T08:50:55,false,2,,,RUE,TRUCHOT,21250,PAGNY-LA-VILLE,21474,214740220_B,864945.4665098558,6664675.145270892,2008-01-01,A,ECOLE ELEMENTAIRE PUBLIQUE,85.20Z,NAFRev2,N
200008076,00024,20000807600024,O,1995-04-16,11,2022,2024-03-30T04:49:57,false,3,,3,AVENUE,DE LA GARE,40200,MIMIZAN,40184,401840810_B,362193.2398105584,6353760.696128546,2009-03-01,A,SCE SOINS INFIRMIERS A DOMICILE,86.90D,NAFRev2,O
