siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
172404311,00158,17240431100158,O,2001-05-08,,,2024-03-22T15:40:57,false,3,,,CITE,ADMINISTRATIVE,24000,PERIGUEUX,24322,,,,2008-01-01,A,COMMISSION DEP EDUC SPECIALE,84.12Z,NAFRev2,N
172501116,00955,17250111600955,O,2004-08-02,11,2022,2024-03-30T02:44:06,false,2,,60,AVENUE,DE LA REPUBLIQUE,70200,LURE,70310,703100410_B,962082.8951482369,6737582.562819861,2020-01-01,A,TRIBUNAL DE PROXIMITE,84.23Z,NAFRev2,N
172901316,00254,17290131600254,O,1981-09-21,11,2022,2024-03-30T07:27:03,false,1,,9,AVENUE,GEORGES POMPIDOU,56000,VANNES,56260,562601292_B,267614.4494260758,6745032.325486989,2015-03-01,A,UNITE EDUCATIVE EN MILIEU OUVERT,88.99A,NAFRev2,N
173101114,00531,17310111400531,O,1997-11-22,,,2024-03-30T03:28:44,false,3,,19,BOULEVARD,DES MINIMES,31200,TOULOUSE,31555,315555960_B,574663.3662108104,6280853.059778406,2020-01-01,A,TRIBUNAL JUDICIAIRE - POLE SOCIAL,84.23Z,NAFRev2,N
173101205,00016,17310120500016,O,1998-05-28,31,2022,2025-01-20T02:25:18,true,4,CITE ADMINISTRATIVE - BAT G,2,BOULEVARD,ARMAND DUPORTAL,31000,TOULOUSE,31555,315550492_B,573628.9884084247,6279713.84622487,2010-01-24,A,,84.23Z,NAFRev2,O
173501115,01581,17350111501581,O,1993-06-05,,,2024-03-30T02:58:11,false,1,,49,AVENUE,ARISTIDE BRIAND,35400,SAINT-MALO,35288,352880370_B,332079.3938745541,6850397.695559346,2008-05-01,A,TRIBUNAL DE COMMERCE DE SAINT-MALO,84.23Z,NAFRev2,N
173504317,00384,17350431700384,O,1990-08-28,11,2022,2024-03-30T07:17:33,false,3,,18,RUE,GUIBERT,35400,SAINT-MALO,35288,352883980_B,331036.3245717951,6848793.475698741,2008-01-01,A,CIRCONS 1ER DEGRE IEN SAINT MALO VILLE,84.12Z,NAFRev2,N
174402305,00182,17440230500182,O,2015-06-12,,,2025-02-13T02:28:13,false,3,IMP DU BELEM,,RUE,DES USINES,44100,NANTES,44109,441098280_B,351453.7061893323,6687353.198212357,2008-01-01,A,SCE INTERREGIONAL JAUGEAGE MARITIME,84.11Z,NAFRev2,N
174402305,00455,17440230500455,O,2024-05-01,,,2025-01-20T03:04:31,false,3,,88,RUE,SAINT-PIERRE,49430,DURTAL,49127,491270800_B,456274.7384183841,6735072.46713525,2008-01-01,A,RECETTE DES DOUANES ET DROITS INDIRECTS,84.11Z,NAFRev2,N
175402312,00045,17540231200045,O,1988-12-03,,,2025-01-14T02:18:07,false,3,,,PLACE,MAURICE GENEVOIX,55100,VERDUN,55545,555450874_B,873609.6239675245,6898796.563534805,2008-01-01,A,CENTRE REGIONAL DEDOUANEMENT,84.11Z,NAFRev2,N
175604313,00593,17560431300593,O,2011-02-05,11,2022,2024-11-21T16:52:10,false,2,,3,ALLEE,DU GENERAL LE TROADEC,56000,VANNES,56260,562601233_B,269526.22930586495,6745301.04325303,2024-11-21,A,CENTRE INFORMATION ET D'ORIENTATION,85.60Z,NAFRev2,N
175904317,02159,17590431702159,O,2017-05-08,01,2022,2024-03-30T07:55:56,false,1,ECOLE JEAN MERMOZ,58,RUE,JACQUES PREVERT,59650,VILLENEUVE-D'ASCQ,59009,590095000_B,709380.7968029152,7061226.84265336,2013-06-27,A,CIRCONS 1ER DEGRE IEN LILLE3-VILLENEUVE D'ASCQ SUD,84.12Z,NAFRev2,O
176004315,00436,17600431500436,O,1997-11-25,11,2022,2025-02-14T02:12:21,false,3,,449,RUE,D'ORROIRE,60400,NOYON,60471,604711050_B,700934.7122131209,6941655.092053564,2008-01-01,A,CIRCONSCRIPTION 1ER DEGRE IEN NOYON,84.12Z,NAFRev2,N
177501566,00570,17750156600570,O,2018-09-25,,,2024-03-30T12:12:13,false,3,NUM VOIE 2 A 4,2,SQUARE,DE LA GASCOGNE,75020,PARIS,75120,751203963_B,656774.9861591907,6861717.755958177,2008-01-01,A,POSTE DE POLICE,84.24Z,NAFRev2,N
177600012,00021,17760001200021,O,1982-04-23,,,2024-03-30T10:48:08,false,3,,5,RUE,DU 8 MAI 1945,76200,DIEPPE,76217,762171500_B,561910.7341738656,6982306.262294079,2008-01-01,A,SOUS PREFECTURE,84.11Z,NAFRev2,N
177704319,00280,17770431900280,O,1981-01-23,03,2022,2024-03-30T07:15:11,false,3,,20,AVENUE,DE LINGENFELD,77200,TORCY,77468,774680281_B,674539.6227076827,6860662.516569516,2008-01-01,A,CIRC TORCY INSP DEPA EDUC,84.12Z,NAFRev2,N
177904315,00062,17790431500062,O,1991-01-01,02,2022,2025-02-18T02:09:58,false,3,,4,AVENUE,PIERRE MENDES-FRANCE,79200,PARTHENAY,79202,792021448_B,451542.5172698793,6621153.803813818,2008-01-01,A,CIRC 1ER DEGRE IEN PARTHENAY,84.12Z,NAFRev2,N
179304316,01086,17930431601086,O,2025-11-22,42,2022,2025-01-24T03:08:10,true,2,,8,RUE,CLAUDE BERNARD,93000,BOBIGNY,93008,930081508_B,659999.7752702994,6867854.418969576,2012-02-01,A,SERVICE DEPARTEMENTAL DE L'EDUCATION NATIONALE,84.12Z,NAFRev2,O
179744313,00067,17974431300067,O,1984-09-27,12,2022,2025-01-18T03:22:29,false,3,,6,QUAI,GILBERT,97460,SAINT-PAUL,97415,974150670_B,320142.5353890288,7675932.277365556,2008-01-01,A,INSP.DEPT.CIRCONS ST PAUL 1,84.12Z,NAFRev2,N
180035032,00309,18003503200309,O,1991-06-18,,,2024-03-30T14:48:31,false,3,LE FLORENTIN,16,RUE,JEAN JACQUES ROUSSEAU,92130,ISSY-LES-MOULINEAUX,92040,920404735_B,645589.239947326,6858333.839638022,2008-01-01,A,,84.30A,NAFRev2,N
180035032,00721,18003503200721,O,2006-09-08,12,2022,2024-03-30T15:28:25,false,2,,4,AVENUE,VLADIMIR ILITCH LENINE,92000,NANTERRE,92050,920509667_B,641266.1667159267,6865577.3762644585,2016-01-31,A,AGENCE NANTERRE,84.30A,NAFRev2,O
180035065,00200,18003506500200,O,2004-07-05,12,2022,2024-03-30T14:40:32,false,1,,4,BOULEVARD,DU PONTIFFROY,57000,METZ,57463,574635369_B,931882.3668330535,6896551.082927289,2015-07-01,A,SITE CNAF METZ,84.30C,NAFRev2,O
180046013,00504,18004601300504,O,1998-09-13,02,2022,2025-02-15T02:08:01,false,3,CATHEDRALE,15,RUE,DES PREBENDES,64100,BAYONNE,64102,641022030_B,337791.6567403577,6275981.644585831,2008-01-01,A,,91.03Z,NAFRev2,N
180070047,00634,18007004700634,O,1997-12-15,,,2024-03-29T23:51:23,false,1,,2701,ROUTE,D'ORLEANS,18230,SAINT-DOULCHARD,18205,182050900_B,652070.390421542,6669970.801233,2019-01-01,A,ANTENNE DE SAINT DOULCHARD,94.11Z,NAFRev2,N
180089013,05022,18008901305022,O,2011-03-08,,,2024-03-30T10:43:43,false,1,UNIVERSITE DIJON-BAT GABRIEL,6,BOULEVARD,GABRIEL,21000,DIJON,21231,212313450_B,855974.993401984,6692692.866172843,1995-01-01,A,CNRS UMR5594 ARTEHIS,72.20Z,NAFRev2,N
180089013,05030,18008901305030,O,1996-06-27,,,2024-03-30T11:36:22,false,1,CTRE CHEVRIER-BAT DROIT,4,BOULEVARD,GABRIEL,21000,DIJON,21231,212313450_B,855889.5527873056,6692463.502249389,1995-01-01,A,CNRS UMR5605 CGC,72.20Z,NAFRev2,N
180089013,09669,18008901309669,O,1992-09-06,,,2024-03-30T10:34:51,false,1,,27,BOULEVARD,JEAN MOULIN,13005,MARSEILLE,13205,132054778_B,894907.4624054686,6246280.421042665,2021-01-01,A,UMS2018 MPRC,72.20Z,NAFRev2,N
180089013,10014,18008901310014,O,1982-05-16,,,2024-03-30T10:43:50,false,1,CENTRE DE NEUROCHIMIE,5,RUE,BLAISE PASCAL,67000,STRASBOURG,67482,674820722_B,1051458.1095801033,6841669.286697141,2008-01-01,A,UAR3156 - CENTRE DE NEUROCHIMIE,72.19Z,NAFRev2,N
180090060,02076,18009006002076,O,1987-03-07,,,2025-02-05T02:23:02,false,3,,,,CASERNE LAMBERT,97400,SAINT-DENIS,97411,,,,2008-01-01,A,IGESA CLSH REUNION,93.29Z,NAFRev2,N
180092066,00059,18009206600059,O,2019-01-01,00,2022,2024-03-30T14:26:05,false,4,,14,RUE,YVES TOUDIC,75010,PARIS,75110,751109988_B,653366.6853816956,6863454.428573675,2008-01-01,A,,68.20A,NAFRev2,O
180092165,00026,18009216500026,O,2019-08-04,,,2024-03-30T12:43:54,false,2,,16,RUE,BONAPARTE,75006,PARIS,75106,751061087_B,651159.2546782539,6862009.123675783,2012-01-29,A,BIBLIOTHEQUE,91.01Z,NAFRev2,O
180809048,00010,18080904800010,O,2001-09-24,01,2022,2024-03-30T00:38:19,true,3,TRIBUNAL GRANDE INSTANCE,9,ESPLANADE,DU PALAIS DE JUSTICE,08000,CHARLEVILLE-MEZIERES,08105,081053010_B,824133.712735703,6963799.526340961,2008-01-01,A,,84.23Z,NAFRev2,O
181300021,00191,18130002100191,O,2001-10-22,,,2025-01-29T02:56:48,false,3,TECHNOPOLE CHATEAU GOMBERT,,CHE,DE LA ROSE A LA GRAVE,13013,MARSEILLE 13EME,13213,132138059_C,,,2008-01-01,A,ESIM ECOL SUPER INGENIEUR MARSEILLE,85.42Z,NAFRev2,N
182630012,00173,18263001200173,O,2006-05-07,,,2025-01-31T02:22:20,false,4,,,QUA,DU MAS,26780,CHATEAUNEUF-DU-RHONE,26085,,,,2010-01-24,A,CTRE FORMATION PROFESSIO.FORESTIERE,85.59A,NAFRev2,O
183400084,00111,18340008400111,O,2010-01-27,12,2022,2024-03-30T06:14:26,false,4,,,BOULEVARD,BENJAMIN MILHAUD,34070,MONTPELLIER,34172,341720645_B,769336.840365679,6279528.571582089,2008-01-01,A,RESIDENCE ARCEAUX,55.90Z,NAFRev2,N
184503019,00137,18450301900137,O,1996-08-02,11,2022,2024-03-30T11:23:31,false,3,,7,RUE,DE LA GOELETTE,86280,SAINT-BENOIT,86214,862141411_B,497743.2689422359,6610445.296969323,2008-01-01,A,ANTENNE D'ORLEANS,84.13Z,NAFRev2,N
185522034,00122,18552203400122,O,1989-03-02,21,2022,2025-02-10T02:25:43,true,2,,,,LES ROISES,55000,SAVONNIERES DEVANT BAR,55476,55476A001_C,,,2008-01-01,A,,94.11Z,NAFRev2,O
185700432,00015,18570043200015,O,1980-08-09,,,2024-11-20T17:46:23,true,3,,39,RUE,PRINCIPALE,57810,OMMERAY,57524,575240006_B,971308.9,6853373.31,2008-01-01,A,,94.91Z,NAFRev2,N
185700929,00010,18570092900010,O,1984-02-03,01,2022,2024-03-29T22:38:55,true,5,,2,PLACE,DE CHAMBRE,57000,METZ,57463,574631220_B,931737.3288916679,6895881.819289429,2015-07-04,A,,94.91Z,NAFRev2,O
185701653,00015,18570165300015,O,2014-03-19,,,2024-03-22T15:40:57,true,3,,,,,57220,GOMELANGE,57252,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186309076,00039,18630907600039,O,2000-09-04,,,2024-03-22T15:40:57,false,1,,,QUA,DE BANGE,63500,ISSOIRE,63178,,,,2012-04-16,A,CERCLE SITE DE BANGE,56.29B,NAFRev2,N
186702759,00017,18670275900017,O,2014-05-29,,,2024-03-30T13:32:21,true,3,,4,IMPASSE,NOTRE-DAME,67450,MUNDOLSHEIM,67309,673090656_B,1047430.9262617412,6848736.799097189,2008-01-01,A,,94.91Z,NAFRev2,N
186704433,00017,18670443300017,O,1988-08-26,,,2024-03-30T07:43:59,true,3,,21,RUE,DU GENERAL DE GAULLE,67650,DAMBACH-LA-VILLE,67084,670840330_B,1027727.1720613645,6811866.0219338145,2008-01-01,A,,94.91Z,NAFRev2,N
186708475,00014,18670847500014,O,2013-04-03,01,2022,2024-09-27T05:39:05,true,3,,35,RUE,DE LA TOUR,67200,STRASBOURG,67482,674826810_B,1047555.358106834,6841267.069125836,2008-01-01,A,,94.91Z,NAFRev2,N
189400047,00107,18940004700107,O,2008-11-24,12,2022,2025-04-16T09:43:25,false,7,ESPACE PARKING 1,99,AVENUE,JEAN-BAPTISTE CLEMENT,93430,VILLETANEUSE,93079,930794728_B,652030.58,6873522.58,2015-02-01,A,RESTAURANT UNIV LES VERGERS/CUISINE CENTRALE,56.29B,NAFRev2,O
191108596,00013,19110859600013,O,1995-12-26,21,2022,2025-01-27T02:28:43,true,4,,19,RUE,DES ETUDES,11300,LIMOUX,11206,112060455_B,636097.5097657362,6219104.779058536,2010-01-24,A,,85.31Z,NAFRev2,O
191327337,00033,19132733700033,O,1985-12-13,,,2024-03-30T17:39:35,false,3,BAT C LE METROPOLE,,,PONT DES TROIS SAUTETS,13080,AIX EN PROVENCE,13001,13001B365_C,,,2008-01-01,A,CAFOC,85.31Z,NAFRev2,N
191601202,00010,19160120200010,O,1986-06-30,12,2022,2025-01-29T02:19:05,true,4,,,RUE,DU COLLEGE,16150,CHABANAIS,16070,160700260_B,522842.188713138,6533393.982258983,2010-12-26,A,,85.31Z,NAFRev2,O
192010262,00017,19201026200017,O,1996-03-28,11,2022,2024-03-22T15:40:57,true,4,,,,,20170,LEVIE,2A142,,,,2012-01-29,A,,85.31Z,NAFRev2,O
192111359,00068,19211135900068,O,2020-02-13,12,2022,2024-03-30T03:22:28,false,1,,85,RUE,DE VELARS,21370,PLOMBIERES-LES-DIJON,21485,214850420_B,848500.9126974017,6695307.65113091,2009-01-01,A,LEGTA FELIX KIR,85.32Z,NAFRev2,O
192111623,00018,19211162300018,O,1982-08-19,12,2022,2025-02-05T02:08:10,true,3,,2,RUE,DU TIRE-PESSEAU,21000,DIJON,21231,212318810_B,851423.0037868381,6692435.638548322,2008-01-01,A,,85.31Z,NAFRev2,N
192115574,00019,19211557400019,O,1980-08-06,12,2022,2025-01-29T02:12:37,true,5,,,RUE,DE VILLEY,21260,SELONGEY,21599,215990955_B,863148.6807336627,6722599.951290697,2012-01-01,A,CLG,85.31Z,NAFRev2,O
192900603,00015,19290060300015,O,1983-01-05,12,2022,2025-01-28T02:55:57,true,5,PENANROZ,,,PENANROS,29930,PONT-AVEN,29217,29217nvpctg_B,195826.17681588064,6772478.239710784,2011-01-16,A,,85.31Z,NAFRev2,O
193317666,00140,19331766600140,O,1991-04-10,,,2024-03-30T03:26:04,false,3,,,RUE,NAUDET,33170,GRADIGNAN,33192,331928126_B,414457.53893704305,6416384.869426744,2008-01-01,A,UER  INST UNIV UNIVERSITE DE B,85.42Z,NAFRev2,N
193320819,00017,19332081900017,O,2001-11-17,22,2022,2025-02-11T02:18:51,true,3,,2,RUE,DU MAQUIS DES VIGNES OUDIDES,33250,PAUILLAC,33314,333144643_B,405682.5676228525,6462070.243969394,2008-01-01,A,,85.31Z,NAFRev2,N
193700713,00012,19370071300012,O,1982-04-04,12,2022,2025-01-29T02:35:00,true,4,,,RUE,ROLAND DE LA OLLA,37300,JOUE-LES-TOURS,37122,371221809_B,524013.0454772302,6696605.992044275,2018-09-01,A,,85.31Z,NAFRev2,O
195012166,00011,19501216600011,O,1996-04-03,12,2022,2025-02-06T02:07:14,true,5,,,RUE,HENRI CORNAT,50100,CHERBOURG-EN-COTENTIN,50129,,,,2018-01-14,A,,85.31Z,NAFRev2,O
195417068,00010,19541706800010,O,2011-03-09,12,2022,2025-01-14T02:14:25,true,3,,,RUE,DE MALZEVILLE,54130,DOMMARTEMONT,54165,541650100_B,936183.0249590426,6850514.662918473,2008-01-01,A,,85.31Z,NAFRev2,N
195719943,00019,19571994300019,O,1993-04-01,12,2022,2025-01-30T02:48:10,true,3,,5,RUE,CHARLES PEGUY,57570,CATTENOM,57124,571240036_B,935236.1986899277,6927966.971853873,2008-01-01,A,,85.31Z,NAFRev2,N
195901103,00018,19590110300018,O,1996-05-16,22,2022,2025-02-13T02:31:03,true,4,,2,AVENUE,ANDREI SAKHAROV,59130,LAMBERSART,59328,59328885e_B,702740.0253289153,7061177.973118305,2014-01-27,A,,85.31Z,NAFRev2,O
195943626,00026,19594362600026,O,2005-08-19,21,2022,2024-03-30T10:11:19,true,1,,115,RUE,DE DOUZIES,59600,MAUBEUGE,59392,593920570_B,767253.6867063437,7020033.297699521,2010-09-01,A,,85.31Z,NAFRev2,O
196109185,00013,19610918500013,O,2000-02-03,21,2022,2025-02-08T02:24:52,true,5,,5,RUE,ALEXANDRE DUMAS,61000,ALENCON,61001,610010059_B,483864.078487818,6819411.223397645,2011-01-16,A,,85.31Z,NAFRev2,O
196300776,00016,19630077600016,O,2014-08-17,22,2022,2025-02-12T02:09:45,true,5,,44,RUE,DES PLANCHETTES,63100,CLERMONT-FERRAND,63113,631133470_B,708371.6012721494,6522360.219860873,2014-02-09,A,,85.31Z,NAFRev2,O
196721971,00014,19672197100014,O,2006-05-24,12,2022,2025-02-09T02:31:09,true,3,,,RUE,MARIE CURIE,67490,DETTWILLER,67089,670890166_B,1028347.992821982,6860405.950570935,2008-01-01,A,,85.31Z,NAFRev2,N
196800643,00013,19680064300013,O,2014-01-23,21,2022,2025-01-14T02:54:45,true,5,,36,RUE,CHARLES DE GAULLE,68550,SAINT-AMARIN,68292,682920095_B,1001323.2826277243,6760234.740967522,2010-02-15,A,,85.31Z,NAFRev2,O
196811665,00369,19681166500369,O,2010-03-26,,,2024-03-30T03:27:45,false,1,,1,RUE,ALFRED WERNER,68200,MULHOUSE,68224,682240155_B,1023199.8469290353,6745783.534254717,2007-10-02,A,SCE UNIV ACTION CULTURELLE,85.42Z,NAFRev2,N
196916696,00012,19691669600012,O,2010-03-10,21,2022,2025-01-22T03:02:39,true,4,,177,AVENUE,PAUL SANTY,69008,LYON,69388,693885788_B,846416.5707900347,6515662.27011417,2009-12-01,A,,85.31Z,NAFRev2,O
196928659,00016,19692865900016,O,2023-06-06,21,2022,2025-01-14T02:31:42,true,3,,29,RUE,DU PLATRE,69720,SAINT-LAURENT-DE-MURE,69288,692880545_B,858374.2333608798,6511756.051126507,2008-01-01,A,,85.31Z,NAFRev2,N
197000383,00012,19700038300012,O,1991-12-31,21,2022,2025-02-04T02:21:40,true,3,,16,PLACE,DU 11E CHASSEURS,70000,VESOUL,70550,705500860_B,936603.7957698234,6729153.142870649,2008-01-01,A,,85.32Z,NAFRev2,N
197308133,00010,19730813300010,O,2014-06-01,22,2022,2025-02-15T02:14:41,true,7,DOMAINE REINACH,1031,AVENUE,CHARLES ALBERT,73290,LA MOTTE-SERVOLEX,73179,731790160_B,922958.7898943376,6503999.028808685,2024-02-29,A,LEGTA DE CHAMBERY LA MOTTE-SERVOLEX,85.32Z,NAFRev2,O
197400351,00015,19740035100015,O,1980-08-23,21,2022,2025-02-01T02:40:02,true,4,,60,RUE,GASPARD MONGE,74490,SAINT-JEOIRE,74241,742410106_B,967418.4765312418,6565437.398485034,2012-02-12,A,,85.31Z,NAFRev2,O
197409295,00015,19740929500015,O,2013-10-01,21,2022,2024-03-22T15:40:57,true,4,,14,RUE,PRESIDENT FAVRE,74000,ANNECY,74010,,,,2022-01-01,A,,85.31Z,NAFRev2,O
197719123,00014,19771912300014,O,2021-02-17,21,2022,2025-01-21T02:50:56,true,3,,,RUE,DE LA RAPERIE,77178,OISSERY,77344,773440310_B,686412.0887189121,6885790.057343407,2008-01-01,A,,85.31Z,NAFRev2,N
197801871,00017,19780187100017,O,1983-11-19,21,2022,2025-02-11T02:11:24,true,3,,,BOULEVARD,MARTIN LUTHER KING,78190,TRAPPES,78621,786210492_B,625336.7312152268,6853106.129084074,2008-01-01,A,,85.31Z,NAFRev2,N
197900145,00016,19790014500016,O,1997-02-27,12,2022,2025-01-14T02:06:55,true,4,,18,AV,DE L'HOTEL DE VILLE,79110,CHEF-BOUTONNE,79083,,,,2010-01-17,A,,85.31Z,NAFRev2,O
198013443,00066,19801344300066,O,2017-09-10,21,2022,2025-01-24T02:22:28,false,4,,10,PL,LAFLEUR,80000,AMIENS,80021,800214732_C,,,2008-01-01,A,UFR DROIT ET SCIENCE POLITIQUE,85.42Z,NAFRev2,N
198610925,00010,19861092500010,O,1988-07-01,12,2022,2025-02-11T02:08:31,true,3,,60,RUE,DE LA GANTERIE,86000,POITIERS,86194,861941590_B,498499.25093139254,6611023.9805963375,2008-01-01,A,,85.31Z,NAFRev2,N
199114919,00012,19911491900012,O,2023-05-27,21,2022,2025-02-03T02:29:29,true,3,,,CHE,DE L ANC CHP DE COURSE,91410,DOURDAN,91200,912000105_C,,,2008-01-01,A,,85.31Z,NAFRev2,N
199119462,00018,19911946200018,O,1999-11-13,22,2022,2025-02-07T02:16:32,true,4,,1,PLACE,LEONARD DE VINCI,91240,SAINT-MICHEL-SUR-ORGE,91570,915701026_B,650337.1351931797,6836447.24434874,2010-07-01,A,,85.31Z,NAFRev2,O
199312281,00017,19931228100017,O,1993-09-23,21,2022,2024-03-30T02:02:49,true,3,,9,BOULEVARD,DE LA REPUBLIQUE,93330,NEUILLY-SUR-MARNE,93050,930501030_B,665389.7805775891,6862085.8860841105,2008-01-01,A,,85.31Z,NAFRev2,N
199312380,00090,19931238000090,O,1988-02-21,32,2022,2025-02-15T02:07:18,false,3,,1,RUE,MARCEL CACHIN,93000,BOBIGNY,93008,930086136_B,657573.9310063766,6868322.845614165,2008-01-01,A,UFR SANTE MEDECINE BIOLOG HUM,85.42Z,NAFRev2,N
199517269,00015,19951726900015,O,2020-11-30,12,2022,2025-02-07T02:27:46,true,3,,11,RUE,JULIETTE MONNIER,95480,PIERRELAYE,95488,954880267_B,638709.0913254969,6880249.4975764975,2008-01-01,A,,85.31Z,NAFRev2,N
200000800,00090,20000080000090,O,1997-06-09,,,2025-01-06T16:21:42,false,1,,,PLACE,SIMONE VEIL,41600,LAMOTTE-BEUVRON,41106,41106u077dp_B,626802.13,6722793.81,2025-01-01,A,EAU,36.00Z,NAFRev2,N
200006369,00017,20000636900017,O,1993-11-18,03,2022,2024-03-30T08:22:28,true,2,,1,ROUTE,DE PARIS,27420,CHATEAU-SUR-EPTE,27152,271520050_B,602934.911210249,6901731.419738958,2008-01-01,A,,84.13Z,NAFRev2,N
200008753,00093,20000875300093,O,2014-03-08,,,2024-03-22T15:40:57,false,1,,,,SOHOA,97670,CHICONI,97605,,,,2006-12-25,A,ECOLE MATERNELLE SOHOA,85.10Z,NAFRev2,N
200008837,00110,20000883700110,O,2019-12-30,,,2024-03-22T15:40:57,false,2,KAWENI,,RTE,SPPM QUARTIER DE KAWENI,97600,MAMOUDZOU,97611,,,,2018-09-01,A,ECOLE ELEMENTAIRE MCHINDRA SAID MCHINDRA,85.20Z,NAFRev2,N
200009827,00037,20000982700037,O,1981-01-02,22,2022,2024-03-22T15:40:57,true,1,,,,VC ZONE ARTISANALE,20250,CORTE,2B096,,,,2018-01-15,A,,38.21Z,NAFRev2,O
200011161,00011,20001116100011,O,1987-11-20,,,2024-03-22T15:40:57,true,2,,15,RTE,DU GRAND SAINT MARTIN,97150,SAINT MARTIN,97801,,,,2008-01-01,A,,87.10A,NAFRev2,O
200013563,00024,20001356300024,O,1988-12-20,,,2024-03-22T15:40:57,false,1,,,,,98740,FATU HIVA,98718,,,,2007-12-25,A,BUDGET ELECTRICITE,35.13Z,NAFRev2,N
200013761,00024,20001376100024,O,1980-07-30,,,2024-03-22T15:40:57,false,1,,,,AFAAHITI,98719,TAIARAPU EST,98747,,,,2008-08-13,A,ECOLE PRIMAIRE PUB DE OHITEITEI,85.20Z,NAFRev2,N
200015501,00014,20001550100014,O,1991-08-27,,,2024-03-22T15:40:57,true,1,,,,,98701,ARUE,98712,,,,1984-09-01,A,,85.31Z,NAFRev2,N
200019685,00011,20001968500011,O,1995-04-23,,,2024-03-22T15:40:57,true,2,MAIRIE,15,,GRAND'RUE,05300,VAL BUECH-MEOUGE,05118,,,,2019-09-27,A,,36.00Z,NAFRev2,N
200020220,00014,20002022000014,O,2011-12-05,,,2024-03-30T11:09:13,true,2,HOTEL DU DEPARTEMENT,35,LICES,GEORGES POMPIDOU,81000,ALBI,81004,810041622_B,631578.5861021155,6314774.593597063,2014-12-16,A,,42.99Z,NAFRev2,O
200023992,00015,20002399200015,O,2023-12-17,,,2024-03-30T08:00:15,true,1,CHEZ M XAVIER HUERTAS,4,RUE,DE L OPERA,06000,NICE,06088,060884585_C,,,2010-01-01,A,,42.99Z,NAFRev2,N
200024867,00018,20002486700018,O,1980-10-05,,,2024-03-30T10:14:32,true,2,MAIRIE,,PLACE,DE LA MAIRIE,67310,ROMANSWILLER,67408,674080200_B,1024544.3822095948,6847435.9990628045,2015-01-11,A,,84.13Z,NAFRev2,O
200027092,00689,20002709200689,O,2005-04-12,,,2024-03-30T02:20:46,false,1,,63,RUE,DE LA ROQUETTE,75011,PARIS,75111,751118358_B,654224.3276405814,6861979.981246075,2024-01-01,A,CMP LA ROQUETTE,86.10Z,NAFRev2,N
200027159,00280,20002715900280,O,2016-10-15,11,2022,2024-03-30T08:31:18,false,2,,,RUE,DU JEU DE MAIL,59140,DUNKERQUE,59183,591830880_B,655655.7726611487,7103545.552038901,2022-08-09,A,ECOLE PRIMAIRE LUCIEN MAILLART,85.20Z,NAFRev2,N
200028959,00019,20002895900019,O,2021-02-15,,,2024-03-30T11:39:25,true,1,MAIRIE,,,LE BOURG,63790,CHAMBON-SUR-LAC,63077,63077B250_C,,,2010-12-25,A,,84.11Z,NAFRev2,N
200029627,00011,20002962700011,O,1980-04-10,,,2025-02-09T02:16:39,true,1,MAIRIE,,,LE VILLAGE,09300,LEYCHERT,09166,,,,2011-06-24,A,,42.99Z,NAFRev2,N
200030153,00049,20003015300049,O,1999-07-24,,,2024-03-30T08:08:10,false,1,,,RUE,DU DOCTEUR PROVANSAL,05300,LARAGNE-MONTEGLIN,05070,050700162_B,924511.5583478232,6362003.735223476,2011-12-31,A,EHPAD BUECH,87.10A,NAFRev2,N
200030708,00024,20003070800024,O,1980-02-18,21,2022,2024-03-30T17:54:17,false,2,,34,CHEMIN,DE LA TOMBELLE,02100,SAINT-QUENTIN,02691,026915360_B,718935.5170264305,6971215.295139964,2013-02-17,A,INSTITUT MEDICO EDUCATIF,87.10B,NAFRev2,O
200033082,00146,20003308200146,O,1999-09-08,,,2025-01-17T12:41:24,false,1,,4,RUE,DE BELLUNE,88320,LAMARCHE,88258,882580040_B,907038.6,6777975.61,2025-01-01,A,CHI L'OUEST VOSGIEN SITE LAMARCHE,86.10Z,NAFRev2,N
200034858,00015,20003485800015,O,2016-05-17,,,2024-03-22T15:40:57,true,1,MAIRIE,,,LE BOURG,64220,LACARRE,64297,,,,2013-01-01,A,,84.11Z,NAFRev2,O
200035137,00047,20003513700047,O,2024-09-08,,,2024-03-30T12:51:31,true,1,,2,PLACE,SAINT-CHRISTOPHE,36370,LIGNAC,36094,360940016_B,563238.3309869174,6597795.013235385,2023-03-17,A,,84.11Z,NAFRev2,O
200035327,00010,20003532700010,O,1995-03-15,12,2022,2025-01-15T03:00:54,true,1,,5,BOULEVARD,HUGON,46340,SALVIAC,46297,462970013_B,562423.4477703427,6399552.272859605,2012-12-31,A,,84.11Z,NAFRev2,O
