siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
130013311,00779,13001331100779,O,1983-08-08,02,2022,2024-03-30T08:04:36,false,3,,92,RUE,DE L' ESTEREL,83600,FREJUS,83061,830610813_B,1003374.1137759867,6266338.314991951,2022-01-01,A,SERVICE DE GESTION COMPTABLE ESTEREL,84.11Z,NAFRev2,N
130014731,00371,13001473100371,O,1992-07-01,11,2022,2024-03-30T03:29:39,false,1,,80,AVENUE,GEORGES POMPIDOU,24000,PERIGUEUX,24322,243221775_B,521904.2368342382,6457602.863857376,2011-07-01,A,TRESORERIE DE PERIGUEUX ETS HOSP,84.11Z,NAFRev2,N
130014749,00332,13001474900332,O,2003-09-07,11,2022,2024-03-30T09:47:22,false,1,,1,RUE,ALPHONSE TERRASSON,43000,LE PUY-EN-VELAY,43157,431570070_B,769213.4140755786,6438554.3499693265,2011-07-01,A,P-CE LE PUY EN VELAY,84.11Z,NAFRev2,N
130015175,00065,13001517500065,O,2021-10-11,21,2022,2024-03-30T05:32:30,false,1,,12,AVENUE,DE TSUKUBA,14200,HEROUVILLE-SAINT-CLAIR,14327,143271364_B,455828.8937049001,6906878.615840269,2019-09-01,A,ESI CAEN,84.11Z,NAFRev2,N
130015506,00848,13001550600848,O,2018-11-11,,,2024-03-30T17:04:29,false,1,,42,AVENUE,DE LA LIBERATION,54000,NANCY,54395,543953120_B,933035.1077008984,6848294.241957487,2012-01-01,A,LABORATOIRE DE PSYCHOPHYSIOLOGIE,85.42Z,NAFRev2,N
130016066,00016,13001606600016,O,2019-09-27,00,2022,2024-03-30T14:19:20,true,1,MAISON RECHERCHE SANTE  CAP OUEST 2E,53,CHAUSSEE,DE LA MADELEINE,44000,NANTES,44109,44109a105_B,355792.99945778766,6688678.168256077,2006-06-26,A,,84.12Z,NAFRev2,O
130017270,00385,13001727000385,O,2000-12-04,,,2024-03-30T07:22:57,false,3,UNIVERSITE P. ET M. CURIE - CASIER 232,4,PLACE,JUSSIEU,75005,PARIS,75105,751055129_B,652668.1576652604,6860893.402669722,2018-02-05,A,CFA DES SCIENCES,85.42Z,NAFRev2,O
130017270,00625,13001727000625,O,2008-03-13,,,2024-03-30T07:16:41,false,2,,27,AVENUE,DE FRIEDLAND,75008,PARIS,75108,751083868_B,648752.0013057694,6864027.407035887,2017-02-05,A,MANIFESTATION SITE FRIEDLAND,94.11Z,NAFRev2,O
130018351,00010,13001835100010,O,2012-03-23,01,2022,2024-03-30T02:35:04,true,1,,35,PLACE,PEY BERLAND,33000,BORDEAUX,33063,330637215_B,417331.2610862449,6421735.116832435,2014-01-01,A,,85.42Z,NAFRev2,O
130018484,00019,13001848400019,O,1992-05-13,32,2022,2024-03-30T15:38:21,true,1,CAMPUS DE KER LANN,,AVENUE,ROBERT SCHUMANN,35170,BRUZ,35047,350470712_B,346655.5533781747,6782234.430498755,2013-10-19,A,,85.42Z,NAFRev2,N
130020324,00062,13002032400062,O,1989-02-21,,,2024-03-30T14:48:08,false,1,,38,RUE,DE LA MARNE,86000,POITIERS,86194,861942700_B,496214.1558830089,6612529.70564158,2014-05-01,A,ANTENNE POLICE JUDICIAIRE DE POITIERS,84.24Z,NAFRev2,N
130020654,00385,13002065400385,O,1997-02-09,,,2024-03-30T15:31:42,false,1,,274,AVENUE,DU PRESIDENT WILSON,93210,SAINT-DENIS,93066,930667275_B,652940.4246153448,6869185.031454141,2014-10-01,A,3EME BRIGADE V.G. OUEST,84.11Z,NAFRev2,N
130020654,00625,13002065400625,O,2007-04-21,,,2024-03-30T15:31:42,false,1,,274,AVENUE,DU PRESIDENT WILSON,93210,SAINT-DENIS,93066,930667275_B,652940.4246153448,6869185.031454141,2014-10-01,A,27EME BRIGADE V.G. OUEST,84.11Z,NAFRev2,N
130021751,00131,13002175100131,O,2017-09-24,,,2024-03-30T13:44:06,true,1,N° 4-20,4,PASSAGE,DE LA LUCILINE,76000,ROUEN,76540,765405200_B,559867.3729941071,6929039.892063073,2018-08-10,A,,94.11Z,NAFRev2,O
130022668,00144,13002266800144,O,1991-08-12,03,2022,2024-03-30T03:15:33,false,1,,10,AVENUE,FOCH,57000,METZ,57463,574632510_B,931582.5609354549,6894879.240099885,2017-01-01,A,CCI 57 METZ FOCH,94.11Z,NAFRev2,O
130022858,00034,13002285800034,O,1985-03-17,,,2024-03-30T04:44:30,false,1,,,RUE,RENE CASSIN,33300,BORDEAUX,33063,330637871_B,417796.31588940456,6426110.686712112,2016-11-23,A,CENTRE DE FORMATION DU LAC,85.42Z,NAFRev2,N
130023427,00011,13002342700011,O,1984-06-11,,,2024-03-30T18:23:02,true,1,CENTRE HOSPITALIER DE VITTEAUX,7,RUE,GUENIOT,21350,VITTEAUX,21710,217100290_B,815992.4746729427,6700691.331957295,2007-12-27,A,,84.12Z,NAFRev2,N
130025091,00013,13002509100013,O,1998-05-05,,,2024-03-30T02:21:00,true,1,,67,RUE,BARBES,94200,IVRY-SUR-SEINE,94041,940410610_B,653641.5884423518,6857494.499261558,2017-12-29,A,,84.13Z,NAFRev2,N
130025976,00064,13002597600064,O,2024-01-04,21,2022,2024-03-30T05:14:01,false,1,,,AVENUE,BERNARD HIRSCH,95000,CERGY,95127,951270036_B,632640.1953201215,6882002.300190993,2019-11-01,A,SITE DE HIRSCH,85.42Z,NAFRev2,N
130025976,00098,13002597600098,O,1999-10-31,21,2022,2024-03-30T05:09:00,false,1,ZAC DES BARBANNIERS,,AVENUE,MARCEL PAUL,92230,GENNEVILLIERS,92036,920366138_B,649008.4273863118,6871971.500116865,2019-11-01,A,SITE DE GENNEVILLIERS,85.42Z,NAFRev2,N
130027923,00080,13002792300080,O,2015-12-09,22,2022,2024-09-11T08:58:14,false,2,,9,RUE,RENE DUMONT,17140,LAGORD,17200,172000431_B,380233.22143215564,6573313.995534351,2024-09-11,A,CMA FORMATION LAGORD,85.32Z,NAFRev2,O
130028012,00099,13002801200099,O,2013-03-06,11,2022,2024-03-30T10:45:31,false,1,,8,RUE,DE CLEVES,08000,CHARLEVILLE-MEZIERES,08105,081050800_B,824289.9273779431,6965004.269505078,2021-01-01,A,CMA DES ARDENNES,94.11Z,NAFRev2,O
130028061,00161,13002806100161,O,1997-07-22,22,2022,2024-03-30T14:08:57,false,1,,36,AVENUE,JEAN JAURES,63400,CHAMALIERES,63075,630750700_B,705723.395740039,6519132.374512999,2020-12-09,A,INSPE ACADEMIE DE CLERMONT FERRAND,85.42Z,NAFRev2,N
130031966,00109,13003196600109,O,1988-04-30,,,2024-03-30T18:10:31,false,1,,10,RUE,DES ECOLES,91160,LONGJUMEAU,91345,913450520_B,648225.1726145969,6844166.792265379,2024-01-01,A,COMMISSARIAT DE LONGJUMEAU,84.24Z,NAFRev2,N
160022034,01052,16002203401052,O,2012-01-16,,,2025-02-19T09:49:28,false,1,,56,AVENUE,DE METZ,93230,ROMAINVILLE,93063,930636155_B,658281.63,6866414.8,2025-03-03,A,23EME BRIGADE V.G.,84.11Z,NAFRev2,N
171204316,00086,17120431600086,O,2018-12-21,,,2024-11-15T15:16:06,false,4,,,BOULEVARD,ARISTIDE BRIAND,12400,SAINT-AFFRIQUE,12208,122080050_B,690506.5775329497,6317534.0292780595,2024-11-15,A,CENTRE INFORMATION ORIENTATION,85.60Z,NAFRev2,N
171301534,00144,17130153400144,O,1991-10-10,,,2024-03-30T03:42:38,false,1,,10,ALLEE,DU LIEUTENANT LUCIEN LAFAY,31400,TOULOUSE,31555,315555249_B,576566.1446202209,6274311.5024123015,2016-01-01,A,CF CRS TOULOUSE,85.59A,NAFRev2,N
171318140,00315,17131814000315,O,2017-01-10,11,2022,2024-03-30T08:59:37,false,1,,29,RUE,DE L'AMIRAL LACAZE,97400,SAINT-DENIS,97411,974110080_B,338581.6421127994,7690787.108726116,2015-04-22,A,18 EME BRIGADE REGIONALE VERIF. SAINT-DENIS,84.11Z,NAFRev2,N
172101115,00241,17210111500241,O,1995-04-08,00,2022,2025-02-06T02:33:09,false,3,BATIMENT B 2EME ETAGE,,RUE,DU PALAIS,52000,CHAUMONT,52121,521211650_B,859043.6122897756,6781283.100505957,2008-01-01,A,CONSEIL DE PRUD'HOMMES DE CHAUMONT,84.23Z,NAFRev2,N
172904310,00148,17290431000148,O,2015-08-06,03,2022,2025-01-30T02:06:56,false,5,,9,AVENUE,DE LA REPUBLIQUE,29600,MORLAIX,29151,291512720_B,196672.482397863,6853248.369981188,2024-11-20,A,CIO D'ETAT DE MORLAIX,85.60Z,NAFRev2,N
173301201,00179,17330120100179,O,2010-01-15,22,2022,2024-03-30T06:54:40,false,5,,112,RUE,SAINT ROCH,16000,ANGOULEME,16015,160153780_B,479323.5174508067,6509612.3645429285,2020-12-25,A,MA ANGOULEME,84.23Z,NAFRev2,N
173302308,00858,17330230800858,O,2017-03-30,,,2025-01-14T02:06:55,false,3,PLACE DU MARCHE,37,PLACE,DU MARCADIEU,64350,LEMBEYE,64331,643310195_B,448030.1843736683,6266122.713403085,2008-01-01,A,RECETTE LOCALE,84.11Z,NAFRev2,N
174501114,00170,17450111400170,O,2006-12-27,01,2022,2025-01-18T03:00:41,false,4,,84,RUE,DU GENERAL LECLERC,45200,MONTARGIS,45208,452080780_B,679868.6254147997,6766528.308069222,2008-01-01,A,CONSEIL DE PRUD'HOMMES DE MONTARGIS,84.23Z,NAFRev2,N
175904317,00245,17590431700245,O,1997-02-27,11,2022,2025-01-14T02:13:20,false,4,,64,RUE,PAUL BERT,59280,ARMENTIERES,59017,590171760_B,692153.0791864769,7065566.5601725355,2008-01-01,A,CIRC 1ER DEG IEN LILLE 2 ARMENTIERE,84.12Z,NAFRev2,N
175904317,01169,17590431701169,O,2021-10-20,,,2025-01-14T02:11:12,false,3,,7,RUE,NATIONALE,59140,DUNKERQUE,59183,591831182_B,650802.3396883841,7104105.144589756,2008-01-01,A,COMM CIRC PRESCOL ELEM DUNK 1,84.12Z,NAFRev2,N
176802312,00197,17680231200197,O,2001-07-08,,,2025-02-02T02:15:06,false,2,,4,RUE,SEBASTOPOL,68140,MUNSTER,68226,682260760_B,1008038.6681890151,6779139.852174232,2008-01-01,A,RECETTE LOCALE,84.11Z,NAFRev2,N
176901205,00680,17690120500680,O,1980-06-10,12,2022,2024-03-30T06:08:29,false,1,,2,AVENUE,DE L'EUROPE UNIE,07000,PRIVAS,07186,071860335_B,826507.7131030993,6405148.193789025,2014-06-01,A,SERVICE PENITENTIAIRE INSERTION PROBATION,84.23Z,NAFRev2,N
177204310,00557,17720431000557,O,1995-10-17,,,2025-02-14T02:11:12,false,3,,34,RUE,LIONEL ROYER,72000,LE MANS,72181,721813205_B,491315.5437975093,6771588.399330315,2008-01-01,A,COMM CIRC SECOND DEGRE LE MANS 4,84.12Z,NAFRev2,N
177300019,00029,17730001900029,O,2008-03-26,,,2024-03-22T15:40:57,false,3,,10,RUE,JEAN BAPTISTE MATHIAS,73200,ALBERTVILLE,73011,,,,2008-01-01,A,SOUS PREFECTURE ALBERVILLE,84.11Z,NAFRev2,N
177404316,00099,17740431600099,O,2023-03-31,,,2024-03-22T15:40:57,false,3,,66,AV,DE FRANCE,74000,ANNECY,74010,,,,2008-01-01,A,IEN 3,84.12Z,NAFRev2,N
177404316,00388,17740431600388,O,2021-05-28,,,2024-03-30T07:39:01,false,2,,26,AVENUE,DES SOURCES,74500,EVIAN-LES-BAINS,74119,741190865_B,975765.6040334364,6595121.943533307,2008-01-01,A,COMMISSION CIRCONS PRESCOL ELEMENTAIRE,84.12Z,NAFRev2,N
177501517,00532,17750151700532,O,2017-05-14,,,2024-03-30T07:58:08,false,3,,134,RUE,GARIBALDI,94100,SAINT-MAUR-DES-FOSSES,94068,940684156_B,662645.0361737271,6854612.6761165885,2008-01-01,A,MAGASIN ISOTHERME,84.25Z,NAFRev2,N
177602323,00012,17760232300012,O,1998-02-18,21,2022,2025-02-01T02:22:13,true,3,,13,AVENUE,DU MONT RIBOUDET,76000,ROUEN,76540,765405770_B,560327.8863591496,6928924.248564624,2008-01-01,A,,84.11Z,NAFRev2,N
177801313,00111,17780131300111,O,1992-08-28,11,2022,2025-02-14T02:09:56,false,4,,16,BOULEVARD,ROBESPIERRE,78300,POISSY,78498,784981640_B,630032.3010826197,6870758.217728697,2010-06-16,A,UNITE EDUCATIVE ACTIVITES DE JOUR,88.99A,NAFRev2,N
178604310,00080,17860431000080,O,1990-09-04,,,2024-03-30T07:27:06,false,4,,15,RUE,GUILLAUME 7 LE TROUBADOUR,86000,POITIERS,86194,861941900_B,496860.53931626875,6613173.440827137,2008-01-01,A,IDEN POITIERS MATERNELLES,84.12Z,NAFRev2,N
179401203,00304,17940120300304,O,1988-09-09,01,2022,2025-01-29T02:58:29,false,4,,28,AVENUE,DE PARIS,78000,VERSAILLES,78646,786462180_B,636456.3921623634,6855947.609088209,2020-12-25,A,MA VERSAILLES,84.23Z,NAFRev2,N
179721113,00241,17972111300241,O,1992-09-13,,,2024-03-30T03:34:28,false,1,TRIBUNAL D'INSTANCE  IMMEUBLE PERRINON,63,RUE,VICTOR SEVERE,97200,FORT-DE-FRANCE,97209,972092030_B,707854.8564726113,1615665.9691796321,2014-10-02,A,TRIBUNAL PARITAIRE DES BAUX RURAUX,84.23Z,NAFRev2,N
179744313,00240,17974431300240,O,1981-05-12,11,2022,2025-01-30T02:07:46,false,5,,11,RUE,AMIRAL BOUVET,97470,SAINT-BENOIT,97410,974100530_B,366542.99452506186,7673334.250579579,2024-11-29,A,CIO DE ST BENOIT,85.60Z,NAFRev2,N
179910617,00010,17991061700010,O,2003-10-08,,,2025-01-30T02:46:04,true,3,,,,EE 3001 TALLINN,,,,,,,2008-01-01,A,,84.21Z,NAFRev2,O
180007015,02023,18000701502023,O,2014-09-11,02,2022,2024-03-30T10:42:14,false,1,CASERNE LARIBOISIERE,6,PLACE,DE LA PYROTECHNIE,18000,BOURGES,18033,180335030_B,655911.0621877132,6664223.192490163,2021-09-28,A,SERVICE DEPARTEMENTAL DU CHER,84.11Z,NAFRev2,N
180020026,01157,18002002601157,O,2005-08-27,12,2022,2025-02-06T02:22:40,false,2,,2,AVENUE,DE MARBOTTE,21000,DIJON,21231,212312578_B,854953.3955684118,6694091.457343889,2021-04-09,A,CAISSE DES DEPOTS DR BOURGOGNE FRANCHE COMTE-DIJON,64.19Z,NAFRev2,O
180035024,03409,18003502403409,O,2013-08-26,,,2024-03-30T12:38:49,false,1,,,AVENUE,PIERRE SEMARD,13150,TARASCON,13108,131080890_B,833502.3756802989,6301717.5417579925,2017-01-01,A,SERVICE MEDICAL 13-SITE DE TARASCON,84.30A,NAFRev2,N
180036048,01435,18003604801435,O,2021-09-15,21,2022,2024-03-30T00:53:52,false,3,,9,QUAI,MONCOUSU,44300,NANTES,44109,44109qbpp_B,355450.42786159465,6688714.5177323455,2008-01-01,A,INSERM UNITES 419 463,72.19Z,NAFRev2,N
180036063,00378,18003606300378,O,1990-01-02,01,2022,2024-03-30T14:38:19,false,2,,23,BOULEVARD,ARISTIDE BRIAND,31600,MURET,31395,313950060_B,564617.4966802946,6264233.921848447,2020-10-03,A,ESPO EPNAK MURET,88.10C,NAFRev2,N
180089013,02383,18008901302383,O,2005-12-25,,,2024-03-30T10:28:07,false,3,,2,RUE,DE ROUEN,92000,NANTERRE,92050,920508170_C,,,2008-01-01,A,,72.20Z,NAFRev2,N
180089013,05675,18008901305675,O,1981-02-04,,,2024-03-30T10:43:46,false,2,,3,RUE,DE LA FEROLLERIE,45100,ORLEANS,45234,452342715_B,620894.5324164848,6748512.783858356,2012-01-01,A,CNRS UMR7355 INEM,72.19Z,NAFRev2,N
180089013,09180,18008901309180,O,2006-02-18,,,2024-03-30T10:43:47,false,1,ECOLE NATIONALE INGENIEURS ST-ETIENNE,58,RUE,JEAN PAROT,42100,SAINT-ETIENNE,42218,422184950_B,811218.5852766188,6482102.792218361,1995-01-01,A,CNRS UMR5513 LTDS,72.19Z,NAFRev2,N
180089013,09230,18008901309230,O,2015-11-23,,,2024-03-30T10:43:51,false,1,CAMPUS DE BEAULIEU - BAT 14A,263,AVENUE,GENERAL LECLERC,35700,RENNES,35238,352383660_B,355126.9448935692,6789584.510812671,1996-01-01,A,CNRS UMR6553 ECOBIO,72.11Z,NAFRev2,N
180090060,02142,18009006002142,O,1983-11-08,01,2022,2024-03-30T14:27:40,false,3,LA VILLA DES SABLES,,ROUTE,DEPARTEMENTALE 559,83370,FREJUS,83061,830610699_B,1001979.9621403669,6264936.487267059,2008-01-01,A,CENTRE DE VACANCES JEUNES FREJUS VILLA DES SABLES,55.20Z,NAFRev2,N
180092595,00024,18009259500024,O,1993-04-24,21,2022,2024-04-25T09:29:52,false,4,RN 34,50,AV,DU 27 AOUT 1944,77450,ESBLY,77171,,,,2010-12-25,A,CENTRE EPIDE DE MONTRY,85.59A,NAFRev2,O
183300086,00059,18330008600059,O,2005-10-05,12,2022,2024-03-30T06:24:08,false,5,,2,AVENUE,DU DOYEN ROBERT POPLAWSKI,64000,PAU,64445,644451297_B,426679.25977767474,6251875.396054037,2014-01-19,A,RESTAURANT UNIVERSITAIRE CAP SUD,56.29B,NAFRev2,O
184401321,00692,18440132100692,O,1992-02-23,,,2024-03-30T14:10:11,false,2,,81,RUE,DE LA GAUDINIERE,44300,NANTES,44109,441093526_B,353927.23994495504,6691982.617046295,2008-01-01,A,RESIDENCE UNIVERSITAIRE LONGCHAMP,55.90Z,NAFRev2,N
185701828,00013,18570182800013,O,2019-05-04,,,2025-02-02T02:26:09,true,3,,,,,57640,SANRY-LES-VIGY,57626,,,,2008-01-01,A,,94.91Z,NAFRev2,N
185706272,00027,18570627200027,O,2025-07-27,,,2024-03-30T07:45:27,true,2,,1,RUE,DU CLOITRE,57380,FAULQUEMONT,57209,572090100_B,963055.3950764944,6888216.235548204,2008-01-01,A,,94.91Z,NAFRev2,N
186702866,00010,18670286600010,O,1991-06-12,,,2024-03-30T10:25:37,true,3,PRESBYTERE,48,ROUTE,DU VIN,67680,NOTHALTEN,67337,673370030_B,1027260.034095237,6814977.4565938525,2008-01-01,A,,94.91Z,NAFRev2,N
186704888,00012,18670488800012,O,1987-08-25,,,2024-03-30T18:03:22,true,3,,2,RUE,DES VERGERS,67360,ESCHBACH,67132,671320450_B,1047236.5789836713,6874430.749464068,2008-01-01,A,,94.91Z,NAFRev2,N
186804233,00010,18680423300010,O,1990-03-14,,,2024-03-22T15:40:57,true,3,,,,,68480,LUTTER,68194,,,,2008-01-01,A,,94.91Z,NAFRev2,N
186901567,00146,18690156700146,O,1987-08-07,,,2024-03-30T12:04:02,false,4,,17,BOULEVARD,DOCTEUR PHILIPPE RAOUL DUVAL,42100,SAINT-ETIENNE,42218,422182853_B,808380.475408785,6481285.031174791,2008-01-01,A,CTRE LOCAL OEUVRES UNIV SCOLAIRES 1657Y,88.99B,NAFRev2,N
187500061,00978,18750006100978,O,1998-05-04,,,2024-03-30T14:04:01,false,3,,19,CITE,VOLTAIRE,75011,PARIS,75111,751119908_B,655278.7520271452,6861581.329586609,2008-01-01,A,RESTAURANT UNIVERSITAIRE VOLTAIRE,56.29B,NAFRev2,N
187500061,01687,18750006101687,O,2010-10-06,,,2024-03-30T14:04:01,false,1,101-103,101,BOULEVARD,MACDONALD,75019,PARIS,75119,751195876_B,654887.392857874,6866654.763171996,2015-09-01,A,RESIDENCE UNIVERSITAIRE ROSA PARKS,55.90Z,NAFRev2,N
187709183,00169,18770918300169,O,1985-05-01,,,2024-03-30T04:25:05,false,5,,1,RUE,DU PORT DE VALVINS,77210,AVON,77014,770140465_B,681008.2061155455,6813960.942152921,2010-11-22,A,CFA UTEC AVON,85.31Z,NAFRev2,O
188300016,00295,18830001600295,O,2006-04-11,,,2024-03-30T11:17:21,false,2,,419,AVENUE,DE L'EUROPE,83140,SIX-FOURS-LES-PLAGES,83129,831290608_B,931921.8991749972,6228354.384471148,2010-02-01,A,ESPACE ENTREPRISES DES PLAYES,94.11Z,NAFRev2,O
188600035,00037,18860003500037,O,2007-06-25,,,2024-03-30T15:28:44,false,5,POLE REPUBLIQUE,120,RUE,DU PORTEAU,86000,POITIERS,86194,861943530_B,496700.90696687857,6615488.893290174,2012-01-29,A,CTR DE FORMATION D'APPRENTIS,85.32Z,NAFRev2,O
188600035,00177,18860003500177,O,1994-07-14,,,2025-04-25T10:48:29,true,2,CAMPUS 120 POITIERS,120,RUE,DU PORTEAU,86000,POITIERS,86194,861943530_C,496700.90696687857,6615488.893290174,2025-04-25,A,,94.11Z,NAFRev2,N
189400047,00131,18940004700131,O,2003-03-25,11,2022,2024-03-30T00:06:08,false,7,,,PLACE,DU 8 MAI 1945,93200,SAINT-DENIS,93066,930664510_B,652743.3881179029,6871269.640587083,2013-06-18,A,RESIDENCE UNIVERSITAIRE L'HERMITAGE,55.90Z,NAFRev2,O
190200600,00038,19020060000038,O,1982-10-15,12,2022,2024-03-30T00:31:58,false,1,,,LIEU DIT,AUMONT,02380,COUCY-LA-VILLE,02219,02219rhrebu_B,724494.8244550686,6937863.527478989,2002-01-01,A,LYCEE PROFESSIONNEL AGRICOLE D AUMONT,85.32Z,NAFRev2,N
190612440,00015,19061244000015,O,1991-01-17,21,2022,2024-03-22T15:40:57,true,4,,12,AV,VICTOIRE DU HUIT MAI 1945,06130,GRASSE,06069,,,,2010-06-06,A,,85.31Z,NAFRev2,O
190809483,00018,19080948300018,O,2016-10-07,12,2022,2025-01-29T02:23:52,true,4,,15,RUE,ANDRE BOUSY,08600,GIVET,08190,08190rmrp_B,830907.8367059475,7005414.675255181,2010-02-07,A,,85.31Z,NAFRev2,O
190810093,00012,19081009300012,O,2000-06-04,12,2022,2025-01-18T02:35:07,true,4,,,RUE,DE L'ESCAILLERE,08380,SIGNY-LE-PETIT,08420,084200038_B,792296.3476761258,6979344.999567809,2010-02-07,A,,85.31Z,NAFRev2,O
191300557,00011,19130055700011,O,2000-06-12,21,2022,2025-01-29T02:39:27,true,3,,108,AVENUE,ROGER SALENGRO,13003,MARSEILLE,13203,132037989_B,892430.7590040034,6248979.722318168,2008-01-01,A,,85.32Z,NAFRev2,N
191414085,00172,19141408500172,O,1982-04-16,31,2022,2024-03-30T06:54:37,false,4,,,ESPLANADE,DE LA PAIX,14000,CAEN,14118,141185455_B,454892.81542353635,6903983.832344948,2008-01-01,A,UFR SCIENCES DE L HOMME,85.42Z,NAFRev2,N
191500248,00015,19150024800015,O,2020-12-30,11,2022,2025-01-14T02:23:12,true,4,,6,COTE,DE CHABRIDET,15230,PIERREFORT,15152,151520017_B,687444.5944922925,6424752.927883284,2008-01-01,A,,85.31Z,NAFRev2,O
191519990,00011,19151999000011,O,2007-04-27,21,2022,2025-02-17T02:13:29,true,4,,7,RUE,JULES FERRY,15000,AURILLAC,15014,150141335_B,655917.5786081443,6425303.401173973,2008-01-01,A,,85.31Z,NAFRev2,O
191600063,00066,19160006300066,O,2007-06-18,02,2022,2024-03-30T14:49:51,false,1,,15,CHEMIN,DE CHEZ FOUQUET,16300,SALLES-DE-BARBEZIEUX,16360,163600080_B,456452.05017979816,6488259.144760304,2002-01-01,A,EXPLOITATION AGRICOLE DE BARBEZIEUX,01.21Z,NAFRev2,N
191712157,00012,19171215700012,O,1987-05-07,12,2022,2024-03-30T08:12:26,true,4,,2,AVENUE,DE LA LIBERATION,17310,SAINT-PIERRE-D'OLERON,17385,173850950_B,366249.48916746734,6547481.081317304,2010-01-24,A,PERTUIS D'ANTIOCHE,85.31Z,NAFRev2,O
191906247,00041,19190624700041,O,1999-08-28,02,2022,2024-03-22T15:40:57,false,3,,,LD,CEZARIN,19460,NAVES,19146,,,,2008-01-01,A,,01.46Z,NAFRev2,N
192700383,00024,19270038300024,O,1986-12-18,,,2024-03-30T11:03:42,true,1,,4,AVENUE,DE LATTRE DE TASSIGNY,27340,PONT-DE-L'ARCHE,27469,27469b714eo_B,566206.9941079649,6912921.216362469,2023-02-27,A,,85.31Z,NAFRev2,O
192711067,00012,19271106700012,O,1980-10-17,21,2022,2024-03-30T14:21:47,true,4,,,RUE,LAVOISIER,27150,ETREPAGNY,27226,272260014_B,599177.2609029248,6913259.010512673,2012-02-05,A,,85.31Z,NAFRev2,O
193000262,00025,19300026200025,O,2012-04-18,22,2022,2025-02-04T02:50:45,false,5,,17,RUE,DHUODA,30900,NIMES,30189,301892550_B,808980.4881642866,6304219.331045529,2015-02-02,A,GRETA DU GARD,85.59A,NAFRev2,O
193113834,00744,19311383400744,O,2011-02-16,,,2024-03-30T11:34:24,false,2,,181,AVENUE,DE MURET,31300,TOULOUSE,31555,315556160_B,573201.7367128669,6277782.987473096,2019-09-01,A,INSPE SITE DE TOULOUSE CROIX DE PIERRE,85.42Z,NAFRev2,N
193321940,00010,19332194000010,O,2011-07-03,22,2022,2025-01-17T02:48:54,true,4,,1,AVENUE,ROLAND DORGELES,33120,ARCACHON,33009,330091966_B,370270.79635366733,6403347.51678741,2010-01-24,A,,85.32Z,NAFRev2,O
193600228,00012,19360022800012,O,2004-04-22,11,2022,2025-02-15T02:11:59,true,4,,41,RUE,DU 11 NOVEMBRE 1918,36240,ECUEILLE,36069,360690137_B,574501.3759966907,6665746.858431208,2012-01-13,A,,85.31Z,NAFRev2,O
193600442,00019,19360044200019,O,2014-11-01,12,2022,2025-02-11T02:22:02,true,5,,2,RUE,ROGER MOISAN,36210,CHABRIS,36034,360340190_B,598435.3325820833,6684207.146745703,2008-01-01,A,,85.31Z,NAFRev2,O
194000287,00012,19400028700012,O,1997-01-22,21,2022,2024-03-30T01:30:35,true,4,,229,AVENUE,JEAN DUPAYA,40300,PEYREHORADE,40224,40224yg7f_B,369324.7647472058,6280761.707692446,2011-01-24,A,,85.31Z,NAFRev2,O
194419925,00020,19441992500020,O,2009-03-15,21,2022,2024-03-29T23:15:35,true,1,,1,RUE,GEORGES CHARPAK,44210,PORNIC,44131,441310852_B,314712.50374902884,6681707.973918872,2013-09-01,A,,85.31Z,NAFRev2,O
194700464,00010,19470046400010,O,1992-09-12,12,2022,2024-03-30T01:05:50,true,3,,285,AVENUE,CHARLES DE GAULLE,47500,FUMEL,47106,471060339_B,537749.5648903954,6379844.590076229,2008-01-01,A,,85.31Z,NAFRev2,N
194909636,00012,19490963600012,O,1998-01-16,12,2022,2025-01-29T02:20:56,true,5,,,ROUTE,DE MERON,49260,MONTREUIL-BELLAY,49215,492151215_B,461206.05340631865,6674752.137525756,2011-01-16,A,LYCEE PROFESSIONNEL AGRICOLE EDGARD PISANI,85.32Z,NAFRev2,O
195901509,00024,19590150900024,O,2023-10-10,21,2022,2025-01-19T02:46:44,true,3,,1,ALLEE,GUILLAUME BUDE,59600,MAUBEUGE,59392,593920219_B,770575.717053138,7020902.939876374,2008-01-01,A,,85.31Z,NAFRev2,N
195932553,00041,19593255300041,O,1986-10-29,,,2025-02-14T02:21:56,false,5,,,AV,DU CHATEAU,59590,RAISMES,59491,594910222_C,,,2018-02-04,A,CFA AGRICOLE DU NORD ANTENNE DE RAISMES,85.59A,NAFRev2,O
